age,education,black,hispanic,married,nodegree,re74,re75,T,Y_factual,Y0,Y1,which_imputed
26.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,3931.238,3931.238,6460.974699710134,Y1
25.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,20942.24,20942.24,2677.6390120476617,Y1
24.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,2477.3739691925916,Y1
26.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,9471.59889713137,Y1
36.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,14690.35,14690.35,5649.536284373449,Y1
22.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,4441.1287596831135,Y1
25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3418.097,3418.097,4939.824435935579,Y1
27.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,11197.34,11197.34,7612.923127986058,Y1
29.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1580.8726246805554,Y1
24.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4739.559393080507,Y1
22.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,3892.021091457289,Y1
24.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1455.69,1455.69,-807.1581539687429,Y1
29.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1890.937,1890.937,9462.494340526167,Y1
25.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0,0,4485.616,4485.616,8342.601970840897,Y1
30.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0,13613.35,13613.35,12039.484794458049,Y1
22.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1390.509,1390.509,1077.2150821510154,Y1
55.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0,5843.796,5843.796,6086.558239186198,Y1
20.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,8598.522,8598.522,3723.3401867338544,Y1
34.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,2920.199,2920.199,8132.479979555048,Y1
22.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6764.9061291961625,Y1
32.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0,6735.32,6735.32,19157.140822758236,Y1
31.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,6843.287871929513,Y1
18.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,3845.759219692859,Y1
50.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,10323.078516303704,Y1
25.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0,44.75546,44.75546,2888.6821762557533,Y1
23.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,3947.2952354036483,Y1
38.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,2096.241075085105,Y1
25.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,0,3701.812,3701.812,4147.560278258719,Y1
42.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,6930.336,6930.336,2626.9357690106963,Y1
39.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0,3795.799,3795.799,8151.091343371965,Y1
34.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0,5193.247,5193.247,13956.504843719418,Y1
24.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0,2193.528,2193.528,-807.1581539687429,Y1
32.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,11120.53,11120.53,8556.323609109642,Y1
27.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0,7609.518,7609.518,14106.74509285462,Y1
26.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,2169.027,2169.027,6460.974699710134,Y1
44.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,811.2551772652477,Y1
25.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1264.232,1264.232,3226.746680273484,Y1
25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4939.824435935579,Y1
28.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,10672.790256569615,Y1
32.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,6073.379913928044,Y1
22.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,3892.021091457289,Y1
19.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0,5712.643,5712.643,8421.283997042065,Y1
31.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,8522.006168210517,Y1
23.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,3026.481637418414,Y1
33.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,8132.479979555048,Y1
27.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1184.882,1184.882,4900.508991744198,Y1
29.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0,10225.88,10225.88,7713.768314282299,Y1
23.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,2477.3739691925916,Y1
25.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,0,4715.371,4715.371,2705.4679653926078,Y1
25.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,289.7899,289.7899,2677.6390120476617,Y1
24.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,2477.3739691925916,Y1
28.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0,8190.421,8190.421,6125.7176437522985,Y1
26.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0,4813.05,4813.05,2646.376539149062,Y1
30.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0,7344.678,7344.678,16333.134479911518,Y1
25.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,4147.560278258719,Y1
29.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,7713.768314282299,Y1
25.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,4545.110369138324,Y1
28.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,14904.552705081273,Y1
23.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,4350.907,4350.907,3026.481637418414,Y1
54.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,7812.522,7812.522,1153.3020807797425,Y1
33.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,24772.422971022006,Y1
20.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0,3644.655,3644.655,1012.828743880083,Y1
45.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0,4844.803,4844.803,-1329.6416144018613,Y1
39.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,-1633.8174046001202,Y1
26.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10886.466591614078,Y1
23.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,2477.3739691925916,Y1
27.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14792.9,14792.9,10661.726691552562,Y1
33.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,23840.52114548584,Y1
25.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,4147.560278258719,Y1
23.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0,3746.701,3746.701,-337.4320401136805,Y1
18.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1568.15,1568.15,1193.9323077770268,Y1
17.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0,7010.444,7010.444,2029.5421437234436,Y1
19.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0,3811.683,3811.683,11100.768221947023,Y1
18.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0,10798.56,10798.56,3358.6089799805886,Y1
18.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,4657.273,4657.273,3318.4082423050672,Y1
17.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,8551.533,8551.533,2968.4032394517926,Y1
19.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,4309.878,4309.878,5470.123394905906,Y1
19.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,5286.396,5286.396,5470.123394905906,Y1
18.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0,12486.17,12486.17,3845.759219692859,Y1
18.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0,10877.35,10877.35,3845.759219692859,Y1
18.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,202.2847,202.2847,4774.3865951171665,Y1
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,2657.705,2657.705,4314.128776467525,Y1
18.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0,4132.577,4132.577,724.2061939219647,Y1
18.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,11303.14,11303.14,3318.4082423050672,Y1
19.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,8149.607619810859,Y1
18.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,3845.759219692859,Y1
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,4314.128776467525,Y1
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,2189.426,2189.426,4314.128776467525,Y1
19.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,5281.823934301889,Y1
17.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0,10210.99,10210.99,3707.2313389996193,Y1
18.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,11048.08,11048.08,4774.3865951171665,Y1
18.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,3845.759219692859,Y1
17.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0,8993.865,8993.865,2029.5421437234436,Y1
19.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0,5071.801,5071.801,7401.879429215823,Y1
19.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3194.01,3194.01,7662.620142883472,Y1
17.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,5095.9794177240465,Y1
20.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0,5193.089,5193.089,3664.6556557959166,Y1
17.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,3250.284653833293,Y1
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,275.5661,275.5661,4314.128776467525,Y1
17.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0,3590.702,3590.702,3250.284653833293,Y1
19.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,5281.823934301889,Y1
19.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,0,12797.67,12797.67,6925.0775910769335,Y1
20.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0,2035.914,2035.914,3664.6556557959166,Y1
18.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0,2389.679,2389.679,3845.759219692859,Y1
18.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,3318.4082423050672,Y1
17.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0,8469.275,8469.275,6993.61300137248,Y1
19.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,5281.823934301889,Y1
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1143.387,1143.387,4314.128776467525,Y1
17.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0,5114.814,5114.814,5929.768878738249,Y1
18.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,781.2243,781.2243,4774.3865951171665,Y1
21.0,9.0,1.0,0.0,0.0,1.0,591.4991,0.0,0,3343.224,3343.224,3729.04199406685,Y1
18.0,10.0,1.0,0.0,0.0,1.0,1563.249,0.0,0,9602.439,9602.439,3887.3945788129,Y1
19.0,11.0,1.0,0.0,0.0,1.0,1626.623,0.0,0,0.0,0.0,4154.555886193579,Y1
24.0,9.0,1.0,0.0,0.0,1.0,2788.498,0.0,0,16461.57,16461.57,113.7165772282645,Y1
28.0,11.0,0.0,1.0,1.0,1.0,3472.948,0.0,0,6771.622,6771.622,7115.393240377122,Y1
25.0,11.0,1.0,0.0,0.0,1.0,5281.245,0.0,0,0.0,0.0,-1474.9862265157956,Y1
21.0,7.0,1.0,0.0,0.0,1.0,33799.95,0.0,0,11011.57,11011.57,24843.421980265826,Y1
39.0,11.0,1.0,0.0,0.0,1.0,0.0,83.68964,0,0.0,0.0,3543.1023196138995,Y1
36.0,12.0,1.0,0.0,0.0,0.0,0.0,142.3973,0,0.0,0.0,9720.813849774695,Y1
24.0,12.0,1.0,0.0,0.0,0.0,0.0,159.8847,0,0.0,0.0,4739.559393080507,Y1
17.0,11.0,1.0,0.0,0.0,1.0,989.2678,165.2077,0,4251.127,4251.127,1407.946341345113,Y1
18.0,10.0,1.0,0.0,0.0,1.0,960.4268,240.1067,0,2891.668,2891.668,3098.336549518037,Y1
18.0,10.0,1.0,0.0,0.0,1.0,0.0,273.5525,0,5514.365,5514.365,4774.3865951171665,Y1
28.0,10.0,1.0,0.0,0.0,1.0,1471.293,367.8234,0,4858.895,4858.895,8561.255993341138,Y1
27.0,13.0,0.0,0.0,0.0,0.0,5214.306,474.5018,0,4812.576,4812.576,4384.747387651401,Y1
31.0,12.0,0.0,0.0,0.0,0.0,0.0,494.643,0,0.0,0.0,11809.029409931707,Y1
22.0,9.0,1.0,0.0,0.0,1.0,0.0,506.4076,0,604.1987,604.1987,6735.0010370990785,Y1
31.0,10.0,1.0,0.0,0.0,1.0,0.0,520.4463,0,14527.88,14527.88,9849.246914961737,Y1
26.0,10.0,1.0,0.0,1.0,1.0,6140.367,558.7734,0,0.0,0.0,6746.7199061787705,Y1
18.0,9.0,0.0,0.0,0.0,1.0,0.0,559.596,0,7300.498,7300.498,10216.162070904917,Y1
23.0,11.0,1.0,0.0,0.0,1.0,6382.309,580.7901,0,0.0,0.0,2263.922223204979,Y1
20.0,12.0,1.0,0.0,0.0,0.0,0.0,591.8151,0,4159.919,4159.919,6417.138521173706,Y1
19.0,10.0,1.0,0.0,0.0,1.0,0.0,604.1539,0,0.0,0.0,9987.55599347935,Y1
18.0,11.0,1.0,0.0,0.0,1.0,1064.699,645.2723,0,5497.591,5497.591,4197.655722532812,Y1
17.0,10.0,1.0,0.0,0.0,1.0,0.0,664.569,0,0.0,0.0,9101.679914878168,Y1
27.0,12.0,1.0,0.0,1.0,0.0,0.0,752.3901,0,0.0,0.0,13769.094007440715,Y1
27.0,11.0,1.0,0.0,0.0,1.0,3065.194,766.2986,0,0.0,0.0,5701.001401034928,Y1
28.0,12.0,0.0,0.0,0.0,0.0,0.0,803.343,0,16477.02,16477.02,16625.56169637593,Y1
28.0,11.0,1.0,0.0,0.0,1.0,2431.949,863.4795,0,0.0,0.0,3360.161023141008,Y1
21.0,10.0,1.0,0.0,0.0,1.0,6661.063,1162.362,0,39483.53,39483.53,2572.797026094502,Y1
17.0,10.0,0.0,1.0,0.0,1.0,4905.119,1168.902,0,11306.27,11306.27,4539.361177281239,Y1
26.0,11.0,1.0,0.0,0.0,1.0,4699.963,1174.991,0,6672.021,6672.021,8779.726266295904,Y1
29.0,9.0,1.0,0.0,0.0,1.0,0.0,1203.824,0,9378.653,9378.653,23496.975545929083,Y1
17.0,10.0,0.0,1.0,0.0,1.0,1203.609,1239.628,0,5088.986,5088.986,7511.64838956857,Y1
22.0,11.0,1.0,0.0,0.0,1.0,7914.131,1321.66,0,2639.29,2639.29,27094.32228299836,Y1
24.0,11.0,1.0,0.0,0.0,1.0,0.0,1327.993,0,9495.902,9495.902,41995.03121623424,Y1
20.0,12.0,1.0,0.0,0.0,0.0,557.6988,1371.473,0,20893.11,20893.11,-626.4915822946509,Y1
18.0,12.0,1.0,0.0,0.0,0.0,0.0,1405.512,0,0.0,0.0,-189.67156616301693,Y1
24.0,11.0,0.0,0.0,0.0,1.0,2669.725,1468.383,0,10361.69,10361.69,3746.7304082675737,Y1
21.0,9.0,0.0,0.0,0.0,1.0,2988.412,1577.167,0,1740.199,1740.199,6494.244461566831,Y1
30.0,8.0,1.0,0.0,0.0,1.0,0.0,1706.657,0,0.0,0.0,2216.0710543432674,Y1
31.0,11.0,1.0,0.0,0.0,1.0,17711.88,1726.445,0,0.0,0.0,6988.597628767147,Y1
17.0,10.0,0.0,1.0,0.0,1.0,1442.681,1734.559,0,6354.194,6354.194,7940.8056196962025,Y1
19.0,9.0,1.0,0.0,0.0,1.0,8409.627,1778.089,0,7171.0,7171.0,9351.314491462386,Y1
23.0,11.0,1.0,0.0,0.0,1.0,0.0,1896.023,0,5573.547,5573.547,5895.626596930104,Y1
22.0,12.0,1.0,0.0,0.0,0.0,4380.017,2003.68,0,439.6881,439.6881,4164.914083672051,Y1
29.0,12.0,1.0,0.0,0.0,0.0,22859.44,2080.209,0,16969.95,16969.95,4529.571317026933,Y1
22.0,10.0,1.0,0.0,0.0,1.0,0.0,2174.955,0,5344.021,5344.021,7076.386282947795,Y1
29.0,13.0,1.0,0.0,0.0,0.0,718.2492,2265.579,0,2725.322,2725.322,7861.847572082564,Y1
19.0,11.0,1.0,0.0,0.0,1.0,721.3406,2445.589,0,9772.283,9772.283,6458.0040035051225,Y1
17.0,9.0,1.0,0.0,0.0,1.0,0.0,2595.267,0,0.0,0.0,6171.47854260231,Y1
18.0,10.0,1.0,0.0,0.0,1.0,1716.509,2682.125,0,0.0,0.0,5519.781998946923,Y1
19.0,12.0,1.0,0.0,0.0,0.0,8417.0,2814.195,0,1720.907,1720.907,4940.366082121226,Y1
20.0,6.0,1.0,0.0,0.0,1.0,6006.879,2850.61,0,0.0,0.0,5977.548860064329,Y1
33.0,11.0,1.0,0.0,0.0,1.0,10523.83,2899.82,0,18859.89,18859.89,7631.289766840813,Y1
36.0,11.0,0.0,1.0,0.0,1.0,5443.734,3063.878,0,1324.542,1324.542,14960.005046187425,Y1
25.0,11.0,1.0,0.0,0.0,1.0,15209.99,3072.726,0,284.6584,284.6584,323.3444111268699,Y1
19.0,11.0,1.0,0.0,0.0,1.0,3504.014,3285.68,0,11195.93,11195.93,4041.20205973292,Y1
23.0,8.0,1.0,0.0,0.0,1.0,7724.283,3403.056,0,0.0,0.0,3308.9282714723618,Y1
17.0,11.0,1.0,0.0,0.0,1.0,4080.73,3796.029,0,0.0,0.0,5035.38168148285,Y1
43.0,10.0,1.0,0.0,0.0,1.0,2502.868,4128.443,0,7565.273,7565.273,-3198.7720897103936,Y1
26.0,11.0,1.0,0.0,1.0,1.0,0.0,4184.732,0,0.0,0.0,6876.536044105145,Y1
27.0,11.0,1.0,0.0,1.0,1.0,0.0,4491.884,0,0.0,0.0,3648.0673077148736,Y1
19.0,11.0,1.0,0.0,0.0,1.0,6337.492,4503.064,0,0.0,0.0,4689.796905349071,Y1
28.0,11.0,1.0,0.0,1.0,1.0,8593.163,5393.895,0,4974.586,4974.586,9302.618954671812,Y1
28.0,12.0,1.0,0.0,1.0,0.0,10585.13,5551.456,0,12780.02,12780.02,9639.536857991403,Y1
26.0,8.0,1.0,0.0,0.0,1.0,1126.29,5562.598,0,3523.578,3523.578,7002.5170646859115,Y1
31.0,12.0,1.0,0.0,0.0,0.0,0.0,5613.909,0,0.0,0.0,11612.446173575132,Y1
23.0,11.0,1.0,0.0,0.0,1.0,7617.362,5716.407,0,10274.84,10274.84,1116.7289479265014,Y1
20.0,12.0,1.0,0.0,0.0,0.0,7182.492,6004.728,0,4779.72,4779.72,-913.5071558915497,Y1
28.0,10.0,1.0,0.0,1.0,1.0,8293.345,6449.48,0,16988.18,16988.18,744.8427779251642,Y1
39.0,12.0,1.0,0.0,1.0,0.0,19785.32,6608.137,0,499.2572,499.2572,3481.26093302732,Y1
21.0,8.0,1.0,0.0,0.0,1.0,39570.68,6608.304,0,3083.581,3083.581,23536.236874348757,Y1
22.0,11.0,1.0,0.0,0.0,1.0,8810.067,6974.484,0,3708.719,3708.719,3683.3424166091963,Y1
20.0,11.0,1.0,0.0,0.0,1.0,8009.164,7666.875,0,7659.218,7659.218,8358.33966323444,Y1
21.0,11.0,0.0,1.0,0.0,1.0,2992.534,8920.471,0,20857.84,20857.84,10442.085447736703,Y1
23.0,12.0,0.0,1.0,0.0,0.0,5721.696,8960.684,0,7078.178,7078.178,10428.164683208848,Y1
29.0,9.0,1.0,0.0,0.0,1.0,9268.943,9160.693,0,0.0,0.0,5392.402412237341,Y1
28.0,9.0,1.0,0.0,1.0,1.0,10222.41,9210.447,0,1239.844,1239.844,6249.340232021905,Y1
30.0,11.0,1.0,0.0,1.0,1.0,0.0,9311.938,0,3982.801,3982.801,3681.4810180189834,Y1
25.0,10.0,1.0,0.0,1.0,1.0,13519.97,9319.444,0,0.0,0.0,8874.268707655396,Y1
28.0,11.0,1.0,0.0,1.0,1.0,824.3889,10033.91,0,0.0,0.0,8704.368993540535,Y1
22.0,10.0,0.0,0.0,0.0,1.0,27864.36,10598.67,0,7094.92,7094.92,12788.462675857525,Y1
44.0,9.0,1.0,0.0,1.0,1.0,12260.78,10857.24,0,12359.31,12359.31,2241.928866588495,Y1
21.0,9.0,1.0,0.0,0.0,1.0,31886.43,12357.22,0,0.0,0.0,31938.20916671577,Y1
28.0,11.0,1.0,0.0,0.0,1.0,17491.45,13371.25,0,0.0,0.0,12764.46307354802,Y1
29.0,9.0,0.0,1.0,0.0,1.0,9594.308,16341.16,0,16900.3,16900.3,10520.683138024458,Y1
25.0,9.0,1.0,0.0,1.0,1.0,24731.62,16946.63,0,7343.964,7343.964,5012.270631957283,Y1
22.0,10.0,0.0,0.0,1.0,1.0,25720.92,23031.98,0,5448.801,5448.801,7385.44424179675,Y1
