gender_n,ethnicity_n,birth_n,lunchk_n,schoolk_n,degreek_n,ladderk_n,experiencek_n,tethnicityk_n,T,Y_factual,Y0,Y1,which_imputed
0.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,0,924.0,924.0,883.2099013955859,Y1
1.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,0.0,0,1005.0,1005.0,925.4731104505173,Y1
1.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0,902.0,902.0,982.996152672321,Y1
0.0,1.0,0.0,1.0,2.0,1.0,0.0,10.0,1.0,1,844.0,917.6284795747916,844.0,Y0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0,949.0,949.0,958.9651328823779,Y1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0,961.0,961.0,953.9915881205379,Y1
1.0,1.0,0.0,1.0,1.0,1.0,0.0,24.0,0.0,0,924.0,924.0,895.7051747407285,Y1
0.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,1,864.0,946.8865614898075,864.0,Y0
0.0,0.0,2.0,0.0,3.0,1.0,0.0,12.0,0.0,1,813.0,955.4749294043459,813.0,Y0
0.0,1.0,0.0,0.0,2.0,1.0,0.0,8.0,0.0,1,825.0,929.0538643364988,825.0,Y0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,973.0,973.0,1013.0260937719028,Y1
1.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.0,0.0,0,1069.0,1069.0,986.7899967569423,Y1
1.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,0.0,0,931.0,931.0,919.2927245379274,Y1
0.0,1.0,2.0,0.0,1.0,0.0,-1.0,12.0,1.0,0,883.0,883.0,895.4221401925271,Y1
0.0,1.0,2.0,0.0,2.0,0.0,0.0,6.0,1.0,0,962.0,962.0,960.4121758064019,Y1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0,924.0,924.0,948.5159012793089,Y1
0.0,0.0,3.0,1.0,0.0,1.0,0.0,8.0,0.0,0,985.0,985.0,895.6666295827836,Y1
0.0,1.0,3.0,1.0,1.0,0.0,-1.0,12.0,1.0,0,900.0,900.0,885.2863808492685,Y1
1.0,0.0,2.0,1.0,0.0,1.0,0.0,6.0,0.0,1,1104.0,895.3033148737895,1104.0,Y0
0.0,1.0,2.0,1.0,2.0,0.0,0.0,24.0,1.0,0,914.0,914.0,871.062817140954,Y1
0.0,1.0,3.0,1.0,2.0,0.0,0.0,5.0,1.0,0,761.0,761.0,932.5323756593006,Y1
0.0,0.0,0.0,0.0,1.0,2.0,0.0,13.0,0.0,0,847.0,847.0,975.6445670337866,Y1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1,962.0,892.9203350333123,962.0,Y0
0.0,0.0,3.0,1.0,0.0,0.0,-1.0,4.0,0.0,0,829.0,829.0,944.0662147417848,Y1
1.0,0.0,3.0,0.0,0.0,1.0,4.0,16.0,0.0,0,892.0,892.0,944.1633548932937,Y1
0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,0,916.0,916.0,929.0968386949165,Y1
1.0,1.0,1.0,1.0,2.0,0.0,0.0,6.0,0.0,1,962.0,869.9328378733452,962.0,Y0
1.0,0.0,2.0,0.0,1.0,1.0,0.0,4.0,0.0,1,942.0,916.457759255266,942.0,Y0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0,881.0,881.0,979.6324220927687,Y1
0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0,795.0,795.0,951.0374376209137,Y1
1.0,1.0,3.0,1.0,2.0,0.0,0.0,24.0,1.0,0,967.0,967.0,863.0894477938181,Y1
1.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0,877.0,877.0,930.8366985333331,Y1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1,1097.0,925.0811350722453,1097.0,Y0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0,1087.0,1087.0,942.4557569309445,Y1
1.0,1.0,5.0,1.0,2.0,1.0,0.0,11.0,1.0,0,934.0,934.0,879.2708355247364,Y1
0.0,1.0,2.0,0.0,1.0,0.0,0.0,21.0,0.0,1,875.0,932.3655434242346,875.0,Y0
1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1,891.0,904.8081227684019,891.0,Y0
0.0,1.0,3.0,1.0,2.0,0.0,1.0,9.0,1.0,1,936.0,905.7666252872228,936.0,Y0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0,899.0,899.0,936.2938781144239,Y1
1.0,0.0,3.0,1.0,0.0,1.0,5.0,11.0,0.0,1,857.0,964.7318331686668,857.0,Y0
1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0,862.0,862.0,885.0195861302191,Y1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0,925.0,925.0,916.0144171662595,Y1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,1,1016.0,955.88116384542,1016.0,Y0
1.0,0.0,2.0,1.0,0.0,0.0,0.0,14.0,0.0,0,837.0,837.0,939.5224640359888,Y1
1.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0,973.0,973.0,941.0333576318966,Y1
1.0,1.0,3.0,1.0,1.0,0.0,2.0,5.0,1.0,1,891.0,887.1366832182374,891.0,Y0
0.0,0.0,2.0,0.0,1.0,0.0,1.0,14.0,0.0,0,857.0,857.0,1001.1309756885422,Y1
1.0,0.0,8.0,1.0,0.0,1.0,0.0,12.0,0.0,0,834.0,834.0,882.0118149645513,Y1
1.0,1.0,3.0,1.0,2.0,0.0,0.0,10.0,1.0,0,894.0,894.0,878.4272303586628,Y1
0.0,1.0,2.0,0.0,1.0,0.0,0.0,20.0,1.0,0,1076.0,1076.0,902.0804083037913,Y1
1.0,1.0,0.0,0.0,2.0,0.0,0.0,10.0,1.0,0,928.0,928.0,933.1732303276783,Y1
1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0,935.0,935.0,978.660044591809,Y1
0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,1,924.0,963.8930461983072,924.0,Y0
1.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,0,930.0,930.0,928.4586837347662,Y1
1.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0,954.0,954.0,936.6525799303787,Y1
1.0,0.0,0.0,1.0,3.0,0.0,0.0,13.0,0.0,0,849.0,849.0,919.6694994896212,Y1
0.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0,933.0,933.0,957.0211326259683,Y1
0.0,0.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,0,887.0,887.0,938.603877780369,Y1
1.0,1.0,3.0,1.0,2.0,0.0,-1.0,14.0,1.0,1,931.0,864.7322964822592,931.0,Y0
0.0,1.0,3.0,1.0,2.0,1.0,0.0,10.0,1.0,0,856.0,856.0,868.7341946269931,Y1
1.0,1.0,2.0,1.0,1.0,0.0,-1.0,4.0,0.0,0,831.0,831.0,957.3882814754948,Y1
0.0,1.0,2.0,1.0,1.0,1.0,0.0,10.0,0.0,0,862.0,862.0,877.4079775283025,Y1
0.0,0.0,7.0,1.0,0.0,1.0,0.0,12.0,0.0,1,891.0,892.6209069164013,891.0,Y0
1.0,0.0,0.0,1.0,1.0,2.0,0.0,12.0,0.0,0,1058.0,1058.0,891.7784079872984,Y1
1.0,0.0,2.0,1.0,0.0,0.0,3.0,9.0,0.0,0,993.0,993.0,885.7709069630711,Y1
0.0,0.0,4.0,0.0,1.0,1.0,0.0,14.0,1.0,1,923.0,951.6518066368274,923.0,Y0
1.0,1.0,2.0,0.0,1.0,1.0,0.0,13.0,0.0,0,842.0,842.0,906.9260174372554,Y1
1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0,861.0,861.0,972.3997951552432,Y1
0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0,1048.0,1048.0,949.1628236150697,Y1
0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0,937.0,937.0,948.436380072838,Y1
0.0,0.0,3.0,0.0,0.0,1.0,0.0,17.0,0.0,0,841.0,841.0,941.37751682612,Y1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,12.0,0.0,0,962.0,962.0,963.0518166706545,Y1
0.0,0.0,4.0,0.0,1.0,0.0,0.0,17.0,0.0,0,907.0,907.0,965.6992977203345,Y1
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,914.0,914.0,1017.1921625152295,Y1
0.0,0.0,2.0,0.0,3.0,0.0,2.0,5.0,0.0,0,847.0,847.0,953.7467895752251,Y1
0.0,0.0,3.0,1.0,0.0,1.0,0.0,12.0,0.0,1,870.0,892.300160098541,870.0,Y0
1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0,981.0,981.0,993.8038676529825,Y1
1.0,0.0,1.0,0.0,1.0,0.0,0.0,18.0,0.0,0,971.0,971.0,995.0772642691522,Y1
0.0,0.0,0.0,1.0,1.0,1.0,0.0,15.0,1.0,0,936.0,936.0,947.0430852846148,Y1
0.0,0.0,2.0,0.0,1.0,1.0,0.0,22.0,0.0,0,967.0,967.0,916.2234655785988,Y1
0.0,1.0,2.0,1.0,1.0,0.0,0.0,11.0,1.0,1,865.0,932.6821068740776,865.0,Y0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,1,944.0,969.0456935345436,944.0,Y0
1.0,0.0,7.0,1.0,0.0,1.0,0.0,15.0,0.0,1,862.0,909.9571798509872,862.0,Y0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0,907.0,907.0,949.2733169390864,Y1
1.0,0.0,3.0,0.0,3.0,1.0,0.0,4.0,0.0,0,909.0,909.0,934.436512821646,Y1
1.0,0.0,1.0,1.0,3.0,0.0,2.0,5.0,0.0,0,864.0,864.0,909.8188916818672,Y1
1.0,1.0,5.0,1.0,0.0,0.0,0.0,13.0,0.0,0,911.0,911.0,888.2981643373307,Y1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,0,917.0,917.0,955.8542671858097,Y1
0.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0,782.0,782.0,951.3481271492053,Y1
1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0,937.0,937.0,956.7345190094832,Y1
0.0,0.0,3.0,0.0,0.0,0.0,0.0,20.0,0.0,0,906.0,906.0,892.9244199908269,Y1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0,885.0,885.0,969.0365958171512,Y1
1.0,1.0,4.0,1.0,1.0,0.0,0.0,5.0,1.0,0,899.0,899.0,921.8237824733816,Y1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,1,877.0,933.4778819336035,877.0,Y0
1.0,1.0,2.0,0.0,1.0,0.0,0.0,11.0,1.0,1,943.0,932.8865140567124,943.0,Y0
0.0,0.0,3.0,0.0,1.0,2.0,0.0,13.0,0.0,0,1023.0,1023.0,958.6569217992973,Y1
0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,1,936.0,951.5243563201435,936.0,Y0
0.0,0.0,3.0,1.0,0.0,1.0,0.0,13.0,0.0,1,846.0,885.623100110724,846.0,Y0
0.0,1.0,3.0,1.0,2.0,0.0,0.0,6.0,1.0,0,876.0,876.0,932.5323756593006,Y1
0.0,0.0,11.0,0.0,0.0,1.0,0.0,11.0,0.0,0,1180.0,1180.0,913.6053965938837,Y1
1.0,0.0,3.0,1.0,0.0,0.0,0.0,12.0,0.0,0,881.0,881.0,894.6378637370847,Y1
1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,1,816.0,887.3650295517834,816.0,Y0
0.0,0.0,3.0,0.0,1.0,0.0,0.0,16.0,0.0,0,966.0,966.0,983.1294134426313,Y1
1.0,0.0,3.0,1.0,0.0,0.0,2.0,3.0,1.0,0,635.0,635.0,857.2865776105956,Y1
0.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,0.0,1,1034.0,960.7592740364578,1034.0,Y0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0,894.0,894.0,960.8332380289927,Y1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0,953.0,953.0,960.9635313075233,Y1
0.0,0.0,3.0,1.0,0.0,1.0,0.0,13.0,0.0,0,834.0,834.0,893.5982280758576,Y1
0.0,0.0,2.0,0.0,0.0,1.0,0.0,6.0,0.0,0,957.0,957.0,949.915236961627,Y1
1.0,0.0,3.0,0.0,1.0,2.0,0.0,13.0,0.0,0,943.0,943.0,948.1994569842338,Y1
0.0,1.0,2.0,1.0,2.0,0.0,0.0,5.0,0.0,0,890.0,890.0,941.1684179457254,Y1
1.0,0.0,2.0,1.0,0.0,0.0,0.0,11.0,0.0,0,855.0,855.0,912.3810093272263,Y1
0.0,1.0,0.0,1.0,2.0,0.0,0.0,7.0,0.0,0,886.0,886.0,949.238022838757,Y1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0,958.0,958.0,938.2628606679793,Y1
0.0,1.0,3.0,1.0,2.0,0.0,2.0,2.0,1.0,1,809.0,893.7009454677302,809.0,Y0
1.0,1.0,2.0,1.0,2.0,0.0,0.0,12.0,1.0,0,995.0,995.0,898.9769653311145,Y1
0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1,1094.0,936.3931545539203,1094.0,Y0
1.0,1.0,7.0,1.0,2.0,1.0,0.0,10.0,1.0,0,918.0,918.0,859.0221289010259,Y1
0.0,0.0,2.0,0.0,1.0,1.0,0.0,22.0,0.0,0,966.0,966.0,916.2234655785988,Y1
1.0,1.0,1.0,1.0,2.0,0.0,0.0,11.0,0.0,0,967.0,967.0,912.5309830528862,Y1
1.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0,868.0,868.0,972.5755083482638,Y1
1.0,1.0,3.0,1.0,2.0,0.0,0.0,6.0,0.0,0,825.0,825.0,914.5523276129793,Y1
1.0,0.0,2.0,1.0,0.0,1.0,0.0,9.0,0.0,1,909.0,898.9063483595847,909.0,Y0
1.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0,1002.0,1002.0,926.4559208318152,Y1
0.0,1.0,0.0,1.0,2.0,0.0,0.0,11.0,0.0,0,859.0,859.0,924.460878006417,Y1
1.0,0.0,7.0,1.0,1.0,1.0,0.0,22.0,0.0,0,898.0,898.0,863.4144115293362,Y1
0.0,0.0,2.0,0.0,1.0,0.0,0.0,16.0,0.0,0,933.0,933.0,989.0803416273377,Y1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0,925.0,925.0,906.8374189119709,Y1
0.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0,0.0,0,1023.0,1023.0,939.5752234060669,Y1
1.0,1.0,0.0,1.0,2.0,0.0,0.0,11.0,0.0,0,831.0,831.0,906.321993606943,Y1
1.0,0.0,2.0,1.0,0.0,1.0,0.0,10.0,0.0,0,860.0,860.0,901.7868906396484,Y1
0.0,0.0,3.0,0.0,0.0,1.0,0.0,12.0,0.0,0,950.0,950.0,931.0888561862444,Y1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0,872.0,872.0,984.0729239406485,Y1
0.0,0.0,2.0,1.0,0.0,0.0,0.0,16.0,0.0,0,949.0,949.0,946.2981409056807,Y1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0,903.0,903.0,930.7914041047483,Y1
1.0,1.0,3.0,1.0,2.0,0.0,0.0,24.0,1.0,0,858.0,858.0,863.0894477938181,Y1
1.0,0.0,2.0,1.0,0.0,0.0,0.0,19.0,0.0,1,852.0,952.6137574471429,852.0,Y0
0.0,0.0,3.0,1.0,3.0,0.0,-1.0,11.0,0.0,0,1008.0,1008.0,828.5591899861904,Y1
0.0,0.0,3.0,1.0,3.0,1.0,0.0,7.0,0.0,1,950.0,903.7218414390427,950.0,Y0
1.0,0.0,3.0,0.0,1.0,0.0,-1.0,3.0,0.0,0,942.0,942.0,962.7731849798458,Y1
1.0,0.0,2.0,0.0,3.0,0.0,0.0,13.0,0.0,1,910.0,938.8756020133709,910.0,Y0
1.0,0.0,3.0,0.0,0.0,1.0,0.0,9.0,0.0,0,854.0,854.0,925.6213844670748,Y1
0.0,0.0,3.0,0.0,0.0,0.0,-1.0,9.0,0.0,0,905.0,905.0,894.1030250099949,Y1
0.0,0.0,0.0,0.0,3.0,0.0,0.0,14.0,0.0,0,1156.0,1156.0,1017.1673327494944,Y1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0,975.0,975.0,957.2140238125529,Y1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,12.0,0.0,0,969.0,969.0,963.0518166706545,Y1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1,1012.0,941.3200309773794,1012.0,Y0
1.0,1.0,2.0,1.0,1.0,0.0,-1.0,0.0,0.0,0,911.0,911.0,945.2226474133719,Y1
0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1,897.0,910.5987233750501,897.0,Y0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,0,944.0,944.0,909.8044850274638,Y1
0.0,0.0,3.0,1.0,3.0,2.0,0.0,13.0,0.0,0,939.0,939.0,934.3768283575662,Y1
1.0,0.0,2.0,0.0,0.0,2.0,0.0,12.0,0.0,0,984.0,984.0,962.2600828674202,Y1
0.0,1.0,0.0,1.0,1.0,0.0,0.0,21.0,1.0,0,891.0,891.0,925.565204155031,Y1
0.0,1.0,2.0,1.0,1.0,0.0,0.0,21.0,1.0,0,886.0,886.0,887.2958169131042,Y1
0.0,0.0,1.0,0.0,0.0,0.0,-1.0,9.0,0.0,0,993.0,993.0,922.659820075417,Y1
1.0,0.0,3.0,1.0,3.0,1.0,0.0,6.0,0.0,0,884.0,884.0,881.4491755131332,Y1
1.0,1.0,1.0,1.0,2.0,2.0,0.0,8.0,0.0,0,879.0,879.0,865.3782138969739,Y1
0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0,1124.0,1124.0,994.6833323361797,Y1
1.0,0.0,2.0,0.0,1.0,1.0,0.0,14.0,0.0,0,971.0,971.0,979.9735551019284,Y1
0.0,0.0,3.0,1.0,0.0,1.0,0.0,9.0,0.0,1,881.0,887.4962912332459,881.0,Y0
1.0,1.0,3.0,1.0,1.0,1.0,0.0,24.0,0.0,0,947.0,947.0,871.3922810372472,Y1
1.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0,871.0,871.0,947.1625226902695,Y1
0.0,0.0,2.0,1.0,0.0,1.0,0.0,9.0,0.0,0,897.0,897.0,918.4168744283512,Y1
0.0,1.0,0.0,1.0,0.0,0.0,3.0,10.0,0.0,0,974.0,974.0,898.8783082633256,Y1
1.0,0.0,1.0,1.0,0.0,1.0,0.0,6.0,0.0,0,930.0,930.0,930.0239877403683,Y1
1.0,1.0,0.0,1.0,2.0,0.0,-1.0,3.0,0.0,1,809.0,865.9965860689601,809.0,Y0
0.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,0,876.0,876.0,868.3427588475301,Y1
0.0,1.0,2.0,1.0,2.0,0.0,-1.0,6.0,1.0,0,1074.0,1074.0,894.505216500551,Y1
1.0,0.0,3.0,0.0,1.0,2.0,0.0,12.0,0.0,0,954.0,954.0,955.3970064690786,Y1
0.0,1.0,3.0,1.0,2.0,0.0,0.0,3.0,1.0,0,870.0,870.0,968.3085897819681,Y1
1.0,1.0,3.0,1.0,2.0,1.0,0.0,6.0,0.0,1,947.0,837.6045197373422,947.0,Y0
0.0,1.0,3.0,1.0,1.0,0.0,2.0,3.0,0.0,0,822.0,822.0,905.8582044104451,Y1
1.0,1.0,3.0,1.0,2.0,0.0,2.0,2.0,1.0,1,837.0,877.710273592355,837.0,Y0
1.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0,864.0,864.0,957.758348965887,Y1
1.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0,911.0,911.0,959.9493268590712,Y1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0,834.0,834.0,960.8332380289927,Y1
1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0,892.0,892.0,968.7078343026606,Y1
1.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,0,931.0,931.0,860.939917954288,Y1
1.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,0,837.0,837.0,860.939917954288,Y1
0.0,0.0,2.0,0.0,1.0,0.0,0.0,8.0,0.0,0,913.0,913.0,942.54799583327,Y1
1.0,1.0,2.0,1.0,2.0,0.0,0.0,12.0,1.0,0,1006.0,1006.0,898.9769653311145,Y1
1.0,0.0,2.0,0.0,3.0,0.0,0.0,11.0,0.0,0,889.0,889.0,928.2832892370827,Y1
1.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0,934.0,934.0,941.0333576318966,Y1
0.0,1.0,0.0,1.0,2.0,0.0,-1.0,9.0,1.0,0,903.0,903.0,877.9760977512428,Y1
1.0,0.0,3.0,0.0,0.0,1.0,0.0,6.0,0.0,0,773.0,773.0,935.8128958268499,Y1
1.0,0.0,3.0,0.0,1.0,1.0,0.0,7.0,0.0,1,947.0,904.8107645096202,947.0,Y0
0.0,0.0,2.0,0.0,1.0,0.0,0.0,16.0,0.0,0,968.0,968.0,989.0803416273377,Y1
0.0,1.0,0.0,1.0,2.0,1.0,0.0,22.0,0.0,0,855.0,855.0,881.8117734880566,Y1
0.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,1,873.0,895.9891084842446,873.0,Y0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0,883.0,883.0,961.1670477627999,Y1
1.0,1.0,3.0,1.0,2.0,0.0,0.0,6.0,1.0,0,831.0,831.0,919.4933577939439,Y1
0.0,1.0,2.0,1.0,2.0,0.0,0.0,12.0,1.0,0,984.0,984.0,910.5352134379286,Y1
1.0,0.0,2.0,1.0,0.0,1.0,0.0,6.0,0.0,1,1076.0,895.3033148737895,1076.0,Y0
0.0,0.0,3.0,0.0,0.0,1.0,5.0,11.0,0.0,1,859.0,980.0628882248182,859.0,Y0
1.0,1.0,1.0,1.0,2.0,0.0,0.0,20.0,1.0,0,1003.0,1003.0,891.5930486630741,Y1
0.0,1.0,2.0,1.0,1.0,0.0,0.0,10.0,0.0,1,853.0,899.4751289799962,853.0,Y0
1.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0,919.0,919.0,941.0333576318966,Y1
0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,0,939.0,939.0,985.9277021629683,Y1
0.0,0.0,3.0,0.0,1.0,0.0,0.0,16.0,0.0,0,939.0,939.0,983.1294134426313,Y1
0.0,0.0,3.0,0.0,0.0,0.0,-1.0,9.0,0.0,0,971.0,971.0,894.1030250099949,Y1
1.0,0.0,0.0,-1.0,3.0,1.0,0.0,14.0,-1.0,1,927.0,1003.0111247394934,927.0,Y0
1.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0,937.0,937.0,974.7251909950403,Y1
1.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,1,957.0,915.8318208999783,957.0,Y0
1.0,0.0,4.0,1.0,0.0,1.0,0.0,8.0,0.0,0,887.0,887.0,895.4526147038312,Y1
1.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0,1083.0,1083.0,921.3465382394126,Y1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0,910.0,910.0,953.9915881205379,Y1
0.0,0.0,5.0,0.0,1.0,0.0,0.0,7.0,0.0,0,836.0,836.0,966.7303334282459,Y1
0.0,0.0,3.0,0.0,0.0,2.0,0.0,12.0,0.0,0,966.0,966.0,957.343625354976,Y1
1.0,0.0,1.0,0.0,1.0,0.0,0.0,17.0,0.0,0,961.0,961.0,965.814139812892,Y1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,0.0,0,878.0,878.0,955.386486642023,Y1
0.0,1.0,0.0,0.0,2.0,1.0,0.0,11.0,0.0,0,892.0,892.0,928.7806422234288,Y1
0.0,1.0,2.0,1.0,2.0,1.0,0.0,13.0,1.0,1,890.0,893.5361329398185,890.0,Y0
1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0,934.0,934.0,889.7264614940264,Y1
0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0,845.0,845.0,995.0210890933771,Y1
1.0,0.0,7.0,1.0,0.0,0.0,3.0,27.0,0.0,0,891.0,891.0,834.5292300435522,Y1
1.0,0.0,2.0,1.0,3.0,0.0,0.0,8.0,0.0,0,847.0,847.0,894.8850970087195,Y1
0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0,936.0,936.0,966.5420734076641,Y1
1.0,1.0,1.0,0.0,0.0,2.0,0.0,12.0,0.0,0,898.0,898.0,951.1932475867152,Y1
1.0,0.0,8.0,1.0,3.0,1.0,0.0,8.0,0.0,0,904.0,904.0,852.4437266385129,Y1
1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0,1038.0,1038.0,926.1195351996664,Y1
1.0,0.0,3.0,0.0,0.0,1.0,0.0,20.0,0.0,0,1033.0,1033.0,890.0094441543129,Y1
1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0,906.0,906.0,960.8027138041866,Y1
1.0,0.0,3.0,0.0,1.0,0.0,1.0,14.0,0.0,0,948.0,948.0,986.4076947767761,Y1
0.0,0.0,0.0,1.0,1.0,0.0,-1.0,18.0,1.0,0,825.0,825.0,931.3476530241313,Y1
0.0,2.0,4.0,0.0,1.0,1.0,0.0,18.0,0.0,1,982.0,988.3064123947242,982.0,Y0
0.0,0.0,3.0,0.0,1.0,0.0,3.0,13.0,0.0,1,992.0,994.4934462850141,992.0,Y0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0,886.0,886.0,953.8299108700371,Y1
0.0,1.0,0.0,1.0,2.0,0.0,0.0,9.0,1.0,0,857.0,857.0,919.5700210591131,Y1
1.0,0.0,3.0,0.0,0.0,1.0,0.0,12.0,0.0,0,865.0,865.0,924.7883128464837,Y1
0.0,1.0,3.0,1.0,0.0,0.0,3.0,10.0,0.0,0,994.0,994.0,851.9161758965198,Y1
1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0,1061.0,1061.0,999.8215369064758,Y1
0.0,0.0,2.0,1.0,0.0,1.0,0.0,13.0,0.0,0,886.0,886.0,917.7401756069481,Y1
1.0,0.0,1.0,1.0,1.0,0.0,-1.0,2.0,0.0,0,992.0,992.0,920.3098837358893,Y1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,0,1171.0,1171.0,969.364085976488,Y1
0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0,959.0,959.0,867.6839847516165,Y1
0.0,1.0,2.0,1.0,2.0,0.0,-1.0,2.0,0.0,1,807.0,879.874936665086,807.0,Y0
1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,1,868.0,903.8575369269214,868.0,Y0
0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,1,859.0,919.0629631640204,859.0,Y0
0.0,0.0,3.0,0.0,0.0,1.0,0.0,20.0,0.0,0,938.0,938.0,895.8350044365415,Y1
