gender_n,ethnicity_n,birth_n,lunchk_n,schoolk_n,degreek_n,ladderk_n,experiencek_n,tethnicityk_n,T,Y_factual,Y0,Y1,which_imputed
0.0,1.0,3.0,1.0,0.0,0.0,0.0,21.0,0.0,1,780.0,931.0,780.0,Y0
0.0,1.0,2.0,1.0,2.0,0.0,0.0,3.0,1.0,0,792.0,792.0,1140.0,Y1
0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,0.0,0,933.0,933.0,889.0,Y1
1.0,1.0,0.0,0.0,1.0,0.0,3.0,13.0,0.0,1,945.0,877.0,945.0,Y0
0.0,1.0,2.0,1.0,2.0,0.0,0.0,11.0,0.0,0,942.0,942.0,857.0,Y1
1.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,1,928.0,954.0,928.0,Y0
1.0,0.0,3.0,0.0,0.0,1.0,0.0,13.0,0.0,1,879.0,929.0,879.0,Y0
0.0,0.0,0.0,0.0,3.0,2.0,0.0,13.0,0.0,0,937.0,937.0,961.0,Y1
1.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,1,1072.0,896.0,1072.0,Y0
0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0,961.0,961.0,900.0,Y1
1.0,4.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,1,955.0,844.0,955.0,Y0
0.0,0.0,2.0,1.0,0.0,1.0,0.0,21.0,0.0,0,876.0,876.0,917.0,Y1
0.0,1.0,2.0,1.0,2.0,0.0,0.0,12.0,1.0,0,1037.0,1037.0,842.0,Y1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,1,910.0,902.0,910.0,Y0
1.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,0,918.0,918.0,1004.0,Y1
1.0,0.0,2.0,0.0,1.0,1.0,0.0,18.0,0.0,1,991.0,1203.0,991.0,Y0
0.0,0.0,2.0,0.0,0.0,1.0,0.0,6.0,0.0,0,917.0,917.0,867.0,Y1
1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0,904.0,904.0,870.0,Y1
0.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,0,948.0,948.0,859.0,Y1
0.0,1.0,2.0,1.0,2.0,1.0,0.0,7.0,0.0,0,887.0,887.0,782.0,Y1
1.0,1.0,3.0,0.0,2.0,0.0,0.0,5.0,1.0,0,902.0,902.0,956.0,Y1
0.0,0.0,2.0,1.0,0.0,0.0,0.0,8.0,0.0,0,899.0,899.0,993.0,Y1
0.0,1.0,3.0,1.0,2.0,1.0,0.0,8.0,0.0,1,913.0,943.0,913.0,Y0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0,984.0,984.0,886.0,Y1
0.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,1,898.0,816.0,898.0,Y0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.0,0.0,1,889.0,954.0,889.0,Y0
1.0,0.0,2.0,0.0,0.0,0.0,-1.0,5.0,0.0,0,952.0,952.0,931.0,Y1
1.0,0.0,2.0,1.0,3.0,0.0,0.0,13.0,0.0,0,930.0,930.0,939.0,Y1
1.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0,849.0,849.0,933.0,Y1
0.0,0.0,9.0,0.0,0.0,1.0,0.0,5.0,0.0,0,894.0,894.0,1051.0,Y1
1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0,963.0,963.0,944.0,Y1
0.0,1.0,3.0,1.0,2.0,0.0,-1.0,9.0,1.0,0,854.0,854.0,891.0,Y1
0.0,1.0,3.0,0.0,1.0,0.0,0.0,5.0,1.0,0,828.0,828.0,890.0,Y1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,-1.0,0,920.0,920.0,984.0,Y1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1,950.0,1087.0,950.0,Y0
0.0,1.0,5.0,1.0,2.0,0.0,-1.0,2.0,0.0,1,805.0,825.0,805.0,Y0
0.0,0.0,3.0,1.0,0.0,0.0,0.0,11.0,0.0,0,856.0,856.0,941.0,Y1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1,927.0,947.0,927.0,Y0
0.0,0.0,3.0,0.0,1.0,2.0,0.0,12.0,0.0,0,944.0,944.0,906.0,Y1
1.0,1.0,0.0,1.0,1.0,0.0,-1.0,12.0,1.0,0,847.0,847.0,936.0,Y1
1.0,0.0,1.0,1.0,0.0,1.0,0.0,8.0,0.0,0,905.0,905.0,1181.0,Y1
1.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,1,916.0,959.0,916.0,Y0
0.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,0,952.0,952.0,842.0,Y1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1,1080.0,828.0,1080.0,Y0
1.0,0.0,2.0,1.0,0.0,0.0,0.0,8.0,0.0,0,826.0,826.0,821.0,Y1
1.0,0.0,3.0,0.0,0.0,1.0,0.0,6.0,0.0,1,1036.0,965.0,1036.0,Y0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,-1.0,0,861.0,861.0,931.0,Y1
1.0,1.0,0.0,1.0,2.0,2.0,0.0,8.0,0.0,0,879.0,879.0,810.0,Y1
1.0,0.0,1.0,0.0,1.0,2.0,0.0,13.0,0.0,0,976.0,976.0,943.0,Y1
0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0,853.0,853.0,897.0,Y1
0.0,0.0,0.0,0.0,3.0,0.0,-1.0,11.0,0.0,0,947.0,947.0,897.0,Y1
1.0,1.0,0.0,1.0,2.0,0.0,0.0,5.0,1.0,0,883.0,883.0,827.0,Y1
1.0,0.0,3.0,1.0,3.0,1.0,0.0,6.0,0.0,0,898.0,898.0,874.0,Y1
0.0,0.0,0.0,0.0,3.0,1.0,0.0,14.0,0.0,1,985.0,999.0,985.0,Y0
0.0,0.0,1.0,1.0,3.0,0.0,0.0,11.0,0.0,1,902.0,887.0,902.0,Y0
0.0,0.0,4.0,0.0,3.0,0.0,0.0,11.0,0.0,1,908.0,933.0,908.0,Y0
0.0,1.0,0.0,1.0,2.0,1.0,0.0,15.0,1.0,0,893.0,893.0,1164.0,Y1
1.0,0.0,2.0,1.0,0.0,0.0,0.0,15.0,0.0,0,961.0,961.0,836.0,Y1
1.0,0.0,1.0,0.0,1.0,1.0,1.0,8.0,0.0,1,1043.0,888.0,1043.0,Y0
0.0,0.0,2.0,0.0,1.0,0.0,0.0,7.0,0.0,0,889.0,889.0,979.0,Y1
1.0,0.0,3.0,0.0,0.0,1.0,0.0,11.0,0.0,0,886.0,886.0,891.0,Y1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0,907.0,907.0,979.0,Y1
0.0,1.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,1,870.0,1003.0,870.0,Y0
1.0,1.0,3.0,1.0,2.0,0.0,0.0,6.0,1.0,0,837.0,837.0,946.0,Y1
1.0,0.0,2.0,0.0,1.0,0.0,0.0,10.0,0.0,1,831.0,902.0,831.0,Y0
1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,0,865.0,865.0,831.0,Y1
0.0,0.0,3.0,0.0,0.0,1.0,0.0,12.0,0.0,0,908.0,908.0,876.0,Y1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1,1054.0,947.0,1054.0,Y0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0,879.0,879.0,1072.0,Y1
1.0,1.0,2.0,1.0,2.0,2.0,0.0,8.0,0.0,0,852.0,852.0,789.0,Y1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,1,921.0,816.0,921.0,Y0
1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0,812.0,812.0,923.0,Y1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0,891.0,891.0,908.0,Y1
1.0,0.0,4.0,1.0,1.0,0.0,0.0,12.0,0.0,0,877.0,877.0,1065.0,Y1
1.0,0.0,2.0,0.0,0.0,1.0,0.0,8.0,0.0,1,960.0,906.0,960.0,Y0
0.0,1.0,1.0,1.0,2.0,1.0,0.0,22.0,0.0,0,898.0,898.0,835.0,Y1
1.0,0.0,4.0,0.0,1.0,0.0,0.0,8.0,0.0,0,812.0,812.0,1041.0,Y1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0,942.0,942.0,859.0,Y1
1.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0,928.0,928.0,916.0,Y1
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,837.0,837.0,1034.0,Y1
1.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0,0.0,1,1121.0,1004.0,1121.0,Y0
1.0,1.0,0.0,1.0,2.0,1.0,0.0,10.0,1.0,1,831.0,933.0,831.0,Y0
0.0,1.0,1.0,1.0,2.0,0.0,0.0,21.0,1.0,1,917.0,996.0,917.0,Y0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0,953.0,953.0,920.0,Y1
0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0,908.0,908.0,892.0,Y1
0.0,0.0,2.0,0.0,1.0,0.0,0.0,18.0,0.0,0,966.0,966.0,971.0,Y1
1.0,0.0,1.0,1.0,3.0,0.0,0.0,17.0,0.0,0,856.0,856.0,1042.0,Y1
1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1,887.0,850.0,887.0,Y0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,1,1003.0,1019.0,1003.0,Y0
1.0,0.0,2.0,0.0,0.0,0.0,3.0,27.0,0.0,0,816.0,816.0,1026.0,Y1
1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,1,831.0,828.0,831.0,Y0
1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,1,914.0,889.0,914.0,Y0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,1,1028.0,884.0,1028.0,Y0
0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0,983.0,983.0,967.0,Y1
1.0,0.0,0.0,1.0,3.0,1.0,0.0,12.0,0.0,1,918.0,878.0,918.0,Y0
1.0,0.0,2.0,1.0,0.0,0.0,0.0,13.0,0.0,0,998.0,998.0,882.0,Y1
0.0,1.0,0.0,1.0,2.0,0.0,0.0,7.0,0.0,0,839.0,839.0,756.0,Y1
0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0,911.0,911.0,844.0,Y1
1.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0,837.0,837.0,957.0,Y1
0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0,991.0,991.0,892.0,Y1
1.0,0.0,3.0,0.0,1.0,1.0,0.0,8.0,0.0,0,845.0,845.0,967.0,Y1
1.0,0.0,1.0,1.0,0.0,1.0,0.0,12.0,0.0,0,831.0,831.0,948.0,Y1
0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,0.0,0,891.0,891.0,889.0,Y1
0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,0,893.0,893.0,837.0,Y1
0.0,0.0,2.0,1.0,3.0,0.0,0.0,11.0,0.0,0,820.0,820.0,989.0,Y1
0.0,1.0,2.0,1.0,2.0,0.0,0.0,3.0,1.0,1,1140.0,792.0,1140.0,Y0
0.0,1.0,0.0,1.0,2.0,0.0,0.0,11.0,0.0,0,839.0,839.0,994.0,Y1
1.0,0.0,1.0,0.0,1.0,0.0,0.0,17.0,0.0,0,850.0,850.0,847.0,Y1
0.0,1.0,3.0,1.0,2.0,0.0,-1.0,2.0,0.0,1,913.0,826.0,913.0,Y0
1.0,0.0,3.0,0.0,0.0,1.0,0.0,10.0,0.0,0,981.0,981.0,852.0,Y1
0.0,0.0,3.0,1.0,0.0,0.0,0.0,12.0,0.0,0,960.0,960.0,941.0,Y1
1.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,0.0,0,1020.0,1020.0,928.0,Y1
0.0,1.0,2.0,1.0,2.0,1.0,0.0,5.0,0.0,0,855.0,855.0,782.0,Y1
1.0,0.0,2.0,0.0,0.0,1.0,0.0,13.0,0.0,0,857.0,857.0,864.0,Y1
1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0,956.0,956.0,906.0,Y1
1.0,0.0,3.0,1.0,0.0,0.0,0.0,8.0,0.0,0,860.0,860.0,854.0,Y1
0.0,0.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0,1,979.0,925.0,979.0,Y0
1.0,0.0,1.0,0.0,3.0,0.0,0.0,8.0,0.0,0,928.0,928.0,923.0,Y1
1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0,1083.0,1083.0,901.0,Y1
0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0,957.0,957.0,931.0,Y1
0.0,0.0,3.0,1.0,3.0,0.0,0.0,11.0,0.0,0,866.0,866.0,847.0,Y1
1.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0,956.0,956.0,950.0,Y1
1.0,0.0,9.0,1.0,3.0,0.0,0.0,17.0,0.0,0,880.0,880.0,867.0,Y1
0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0,908.0,908.0,845.0,Y1
1.0,0.0,3.0,1.0,0.0,0.0,0.0,8.0,0.0,1,933.0,860.0,933.0,Y0
0.0,0.0,2.0,1.0,3.0,0.0,0.0,11.0,0.0,1,989.0,820.0,989.0,Y0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0,927.0,927.0,921.0,Y1
1.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0,830.0,830.0,868.0,Y1
0.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0,953.0,953.0,869.0,Y1
1.0,0.0,3.0,0.0,0.0,0.0,-1.0,4.0,0.0,0,851.0,851.0,931.0,Y1
0.0,0.0,5.0,1.0,0.0,1.0,0.0,8.0,0.0,1,944.0,1087.0,944.0,Y0
0.0,0.0,2.0,0.0,1.0,1.0,0.0,18.0,0.0,1,1079.0,913.0,1079.0,Y0
1.0,0.0,2.0,1.0,0.0,0.0,0.0,14.0,0.0,0,973.0,973.0,836.0,Y1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,21.0,0.0,0,901.0,901.0,951.0,Y1
1.0,0.0,2.0,1.0,0.0,0.0,0.0,15.0,0.0,1,836.0,961.0,836.0,Y0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0,846.0,846.0,821.0,Y1
0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0,951.0,951.0,956.0,Y1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0,862.0,862.0,896.0,Y1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0,906.0,906.0,1011.0,Y1
0.0,1.0,1.0,1.0,2.0,0.0,0.0,5.0,1.0,0,987.0,987.0,920.0,Y1
0.0,1.0,3.0,1.0,2.0,0.0,-1.0,3.0,1.0,0,813.0,813.0,923.0,Y1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,0,981.0,981.0,962.0,Y1
1.0,1.0,2.0,1.0,2.0,1.0,0.0,5.0,0.0,0,730.0,730.0,796.0,Y1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0,871.0,871.0,1072.0,Y1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1,832.0,940.0,832.0,Y0
0.0,0.0,2.0,1.0,1.0,0.0,0.0,11.0,0.0,0,880.0,880.0,853.0,Y1
1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1,848.0,937.0,848.0,Y0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0,959.0,959.0,846.0,Y1
1.0,1.0,2.0,1.0,0.0,1.0,0.0,13.0,0.0,0,853.0,853.0,952.0,Y1
1.0,0.0,3.0,0.0,1.0,0.0,0.0,8.0,0.0,0,907.0,907.0,891.0,Y1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0,979.0,979.0,859.0,Y1
1.0,0.0,4.0,0.0,3.0,0.0,0.0,5.0,0.0,0,909.0,909.0,894.0,Y1
1.0,0.0,3.0,0.0,1.0,0.0,-1.0,0.0,0.0,1,916.0,859.0,916.0,Y0
1.0,1.0,1.0,1.0,2.0,1.0,4.0,12.0,0.0,1,960.0,974.0,960.0,Y0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1,998.0,927.0,998.0,Y0
1.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,1,852.0,927.0,852.0,Y0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,1,1033.0,1116.0,1033.0,Y0
0.0,0.0,1.0,0.0,0.0,3.0,3.0,8.0,0.0,1,964.0,1024.0,964.0,Y0
1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1,896.0,903.0,896.0,Y0
1.0,0.0,2.0,0.0,0.0,1.0,0.0,10.0,0.0,0,944.0,944.0,1051.0,Y1
1.0,1.0,0.0,0.0,2.0,0.0,0.0,10.0,1.0,0,1010.0,1010.0,989.0,Y1
0.0,0.0,1.0,0.0,1.0,1.0,0.0,8.0,0.0,0,909.0,909.0,842.0,Y1
0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,0,863.0,863.0,971.0,Y1
1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1,1114.0,850.0,1114.0,Y0
1.0,0.0,3.0,0.0,1.0,0.0,-1.0,3.0,0.0,0,859.0,859.0,962.0,Y1
1.0,0.0,3.0,1.0,1.0,0.0,0.0,12.0,0.0,0,921.0,921.0,789.0,Y1
0.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0,852.0,852.0,917.0,Y1
1.0,0.0,2.0,0.0,1.0,0.0,-1.0,0.0,0.0,1,852.0,959.0,852.0,Y0
1.0,1.0,2.0,1.0,2.0,0.0,0.0,10.0,1.0,0,1016.0,1016.0,946.0,Y1
1.0,1.0,2.0,0.0,3.0,1.0,0.0,13.0,0.0,1,925.0,807.0,925.0,Y0
0.0,1.0,9.0,1.0,2.0,0.0,2.0,1.0,1.0,0,881.0,881.0,949.0,Y1
1.0,0.0,3.0,0.0,1.0,1.0,0.0,14.0,1.0,1,949.0,981.0,949.0,Y0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,1.0,0,976.0,976.0,976.0,Y1
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,924.0,852.0,924.0,Y0
1.0,0.0,4.0,1.0,3.0,0.0,0.0,14.0,0.0,1,837.0,1017.0,837.0,Y0
0.0,0.0,3.0,1.0,0.0,0.0,3.0,27.0,0.0,0,876.0,876.0,953.0,Y1
1.0,0.0,3.0,0.0,1.0,1.0,0.0,15.0,0.0,1,1020.0,886.0,1020.0,Y0
1.0,1.0,3.0,0.0,1.0,1.0,0.0,14.0,1.0,1,924.0,872.0,924.0,Y0
0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,1,834.0,997.0,834.0,Y0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0,999.0,999.0,908.0,Y1
1.0,1.0,2.0,1.0,2.0,1.0,0.0,15.0,1.0,0,888.0,888.0,861.0,Y1
1.0,1.0,3.0,1.0,1.0,0.0,0.0,21.0,0.0,1,888.0,851.0,888.0,Y0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0,963.0,963.0,868.0,Y1
0.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,0,949.0,949.0,845.0,Y1
0.0,0.0,1.0,0.0,1.0,1.0,0.0,22.0,0.0,0,948.0,948.0,902.0,Y1
1.0,0.0,3.0,0.0,1.0,0.0,0.0,7.0,0.0,0,912.0,912.0,992.0,Y1
0.0,1.0,1.0,0.0,2.0,0.0,0.0,10.0,1.0,0,1015.0,1015.0,1026.0,Y1
1.0,0.0,2.0,1.0,3.0,0.0,0.0,21.0,0.0,1,944.0,873.0,944.0,Y0
0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0,1008.0,1008.0,840.0,Y1
1.0,1.0,4.0,1.0,2.0,2.0,0.0,8.0,0.0,0,860.0,860.0,855.0,Y1
1.0,0.0,0.0,1.0,3.0,0.0,0.0,8.0,0.0,0,901.0,901.0,872.0,Y1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0,939.0,939.0,878.0,Y1
0.0,1.0,2.0,1.0,0.0,1.0,0.0,12.0,0.0,0,928.0,928.0,881.0,Y1
0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,1,963.0,959.0,963.0,Y0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0,946.0,946.0,909.0,Y1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0,957.0,957.0,1021.0,Y1
0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0,929.0,929.0,1094.0,Y1
1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0,834.0,834.0,1007.0,Y1
0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,1,919.0,847.0,919.0,Y0
0.0,1.0,3.0,1.0,2.0,1.0,0.0,17.0,0.0,0,799.0,799.0,940.0,Y1
0.0,0.0,1.0,0.0,1.0,1.0,0.0,22.0,0.0,0,905.0,905.0,902.0,Y1
1.0,0.0,1.0,0.0,0.0,0.0,3.0,10.0,0.0,0,947.0,947.0,822.0,Y1
1.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,1,916.0,868.0,916.0,Y0
1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0,925.0,925.0,833.0,Y1
0.0,0.0,4.0,0.0,1.0,0.0,0.0,18.0,0.0,0,996.0,996.0,1050.0,Y1
0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,1,950.0,887.0,950.0,Y0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,0,878.0,878.0,866.0,Y1
1.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,0,849.0,849.0,986.0,Y1
0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,1,1015.0,978.0,1015.0,Y0
0.0,0.0,4.0,1.0,0.0,0.0,0.0,11.0,0.0,0,897.0,897.0,868.0,Y1
1.0,0.0,2.0,0.0,0.0,1.0,0.0,15.0,0.0,0,1019.0,1019.0,864.0,Y1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1,997.0,911.0,997.0,Y0
0.0,0.0,3.0,0.0,0.0,1.0,0.0,8.0,0.0,0,903.0,903.0,968.0,Y1
0.0,0.0,2.0,1.0,0.0,0.0,0.0,10.0,0.0,0,824.0,824.0,857.0,Y1
1.0,1.0,2.0,1.0,2.0,1.0,0.0,10.0,1.0,0,889.0,889.0,968.0,Y1
1.0,0.0,3.0,0.0,0.0,2.0,0.0,6.0,0.0,1,1004.0,862.0,1004.0,Y0
1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0,884.0,884.0,874.0,Y1
0.0,0.0,3.0,0.0,1.0,1.0,0.0,17.0,0.0,1,899.0,956.0,899.0,Y0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0,927.0,927.0,892.0,Y1
1.0,0.0,4.0,0.0,0.0,0.0,3.0,9.0,0.0,0,839.0,839.0,897.0,Y1
1.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,811.0,811.0,947.0,Y1
1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0,926.0,926.0,897.0,Y1
0.0,0.0,3.0,0.0,1.0,1.0,0.0,14.0,1.0,1,1044.0,980.0,1044.0,Y0
0.0,0.0,3.0,0.0,1.0,0.0,0.0,7.0,0.0,0,1058.0,1058.0,979.0,Y1
1.0,1.0,3.0,1.0,1.0,0.0,0.0,12.0,1.0,1,803.0,1019.0,803.0,Y0
0.0,1.0,1.0,0.0,2.0,0.0,0.0,9.0,0.0,1,895.0,1003.0,895.0,Y0
1.0,1.0,3.0,1.0,2.0,0.0,0.0,12.0,0.0,0,835.0,835.0,994.0,Y1
1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,1,870.0,904.0,870.0,Y0
1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0,914.0,914.0,874.0,Y1
0.0,0.0,1.0,0.0,3.0,1.0,0.0,12.0,0.0,0,1056.0,1056.0,1028.0,Y1
1.0,0.0,2.0,0.0,0.0,0.0,-1.0,2.0,0.0,0,947.0,947.0,931.0,Y1
0.0,0.0,2.0,0.0,0.0,0.0,-1.0,9.0,0.0,0,924.0,924.0,971.0,Y1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,0.0,0,1017.0,1017.0,923.0,Y1
0.0,0.0,2.0,0.0,3.0,0.0,0.0,11.0,0.0,0,922.0,922.0,912.0,Y1
0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0,994.0,994.0,971.0,Y1
1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0,861.0,861.0,976.0,Y1
1.0,1.0,2.0,1.0,2.0,1.0,0.0,10.0,1.0,1,968.0,889.0,968.0,Y0
1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,0.0,0,857.0,857.0,927.0,Y1
1.0,0.0,2.0,0.0,1.0,0.0,0.0,17.0,0.0,0,1002.0,1002.0,966.0,Y1
1.0,1.0,1.0,1.0,2.0,0.0,0.0,5.0,1.0,0,918.0,918.0,892.0,Y1
0.0,1.0,0.0,1.0,2.0,0.0,0.0,11.0,0.0,0,887.0,887.0,994.0,Y1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,0,1050.0,1050.0,923.0,Y1
1.0,0.0,2.0,0.0,1.0,1.0,0.0,8.0,0.0,1,915.0,914.0,915.0,Y0
0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1,916.0,905.0,916.0,Y0
1.0,0.0,2.0,0.0,1.0,1.0,0.0,17.0,0.0,1,998.0,1203.0,998.0,Y0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0,862.0,862.0,939.0,Y1
0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0,847.0,847.0,1058.0,Y1
1.0,0.0,2.0,0.0,3.0,0.0,0.0,5.0,0.0,0,1000.0,1000.0,820.0,Y1
1.0,0.0,1.0,0.0,1.0,1.0,0.0,14.0,1.0,1,959.0,981.0,959.0,Y0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,949.0,949.0,894.0,Y1
1.0,0.0,3.0,0.0,1.0,0.0,0.0,5.0,1.0,0,955.0,955.0,1074.0,Y1
1.0,0.0,3.0,0.0,1.0,0.0,0.0,12.0,0.0,0,944.0,944.0,891.0,Y1
0.0,0.0,2.0,0.0,1.0,0.0,-1.0,3.0,0.0,0,893.0,893.0,820.0,Y1
0.0,0.0,3.0,0.0,0.0,0.0,-1.0,2.0,0.0,0,831.0,831.0,914.0,Y1
1.0,1.0,3.0,1.0,2.0,0.0,0.0,6.0,1.0,0,900.0,900.0,946.0,Y1
