gender_n,ethnicity_n,birth_n,lunchk_n,schoolk_n,degreek_n,ladderk_n,experiencek_n,tethnicityk_n,T,Y_factual,Y0,Y1,which_imputed
1.0,0.0,2.0,1.0,3.0,0.0,0.0,21.0,0.0,1,944.0,930.9017280736333,944.0,Y0
0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0,1008.0,1008.0,984.7567582072606,Y1
1.0,1.0,4.0,1.0,2.0,2.0,0.0,8.0,0.0,0,860.0,860.0,900.1029658336176,Y1
1.0,0.0,0.0,1.0,3.0,0.0,0.0,8.0,0.0,0,901.0,901.0,909.5472531543987,Y1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0,939.0,939.0,957.6299906468437,Y1
0.0,1.0,2.0,1.0,0.0,1.0,0.0,12.0,0.0,0,928.0,928.0,933.3481350210944,Y1
0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,1,963.0,939.6395404488162,963.0,Y0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0,946.0,946.0,954.5267487497348,Y1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0,957.0,957.0,987.5267677576575,Y1
0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0,929.0,929.0,982.4057234103296,Y1
1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0,834.0,834.0,919.4053687881055,Y1
0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,1,919.0,915.8921000420436,919.0,Y0
0.0,1.0,3.0,1.0,2.0,1.0,0.0,17.0,0.0,0,799.0,799.0,822.0496608934933,Y1
0.0,0.0,1.0,0.0,1.0,1.0,0.0,22.0,0.0,0,905.0,905.0,917.2529139641215,Y1
1.0,0.0,1.0,0.0,0.0,0.0,3.0,10.0,0.0,0,947.0,947.0,863.8592498506182,Y1
1.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,1,916.0,819.0303519535888,916.0,Y0
1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0,925.0,925.0,907.8854552081013,Y1
0.0,0.0,4.0,0.0,1.0,0.0,0.0,18.0,0.0,0,996.0,996.0,1030.288640431544,Y1
0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,1,950.0,889.9532246967711,950.0,Y0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,0,878.0,878.0,880.1743871698011,Y1
1.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,0,849.0,849.0,930.8990288385232,Y1
0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,1,1015.0,1005.2029723724515,1015.0,Y0
0.0,0.0,4.0,1.0,0.0,0.0,0.0,11.0,0.0,0,897.0,897.0,910.3892529794236,Y1
1.0,0.0,2.0,0.0,0.0,1.0,0.0,15.0,0.0,0,1019.0,1019.0,1030.2732743616002,Y1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1,997.0,952.9118866355507,997.0,Y0
0.0,0.0,3.0,0.0,0.0,1.0,0.0,8.0,0.0,0,903.0,903.0,919.5373821861289,Y1
0.0,0.0,2.0,1.0,0.0,0.0,0.0,10.0,0.0,0,824.0,824.0,811.0731921583384,Y1
1.0,1.0,2.0,1.0,2.0,1.0,0.0,10.0,1.0,0,889.0,889.0,868.0304320628638,Y1
1.0,0.0,3.0,0.0,0.0,2.0,0.0,6.0,0.0,1,1004.0,974.2027133088824,1004.0,Y0
1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0,884.0,884.0,910.4071630231231,Y1
0.0,0.0,3.0,0.0,1.0,1.0,0.0,17.0,0.0,1,899.0,874.3487028887827,899.0,Y0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0,927.0,927.0,951.0952560953525,Y1
1.0,0.0,4.0,0.0,0.0,0.0,3.0,9.0,0.0,0,839.0,839.0,807.0618491879665,Y1
1.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,811.0,811.0,858.7798192592227,Y1
1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0,926.0,926.0,894.6819713462561,Y1
0.0,0.0,3.0,0.0,1.0,1.0,0.0,14.0,1.0,1,1044.0,1021.6600987999767,1044.0,Y0
0.0,0.0,3.0,0.0,1.0,0.0,0.0,7.0,0.0,0,1058.0,1058.0,1090.7112880556847,Y1
1.0,1.0,3.0,1.0,1.0,0.0,0.0,12.0,1.0,1,803.0,817.4152956924142,803.0,Y0
0.0,1.0,1.0,0.0,2.0,0.0,0.0,9.0,0.0,1,895.0,882.4020295304377,895.0,Y0
1.0,1.0,3.0,1.0,2.0,0.0,0.0,12.0,0.0,0,835.0,835.0,841.4969514871544,Y1
1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,1,870.0,888.372259659125,870.0,Y0
1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0,914.0,914.0,947.1873168046297,Y1
0.0,0.0,1.0,0.0,3.0,1.0,0.0,12.0,0.0,0,1056.0,1056.0,1047.363180948838,Y1
1.0,0.0,2.0,0.0,0.0,0.0,-1.0,2.0,0.0,0,947.0,947.0,955.9318344832243,Y1
0.0,0.0,2.0,0.0,0.0,0.0,-1.0,9.0,0.0,0,924.0,924.0,889.9228849990438,Y1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,0.0,0,1017.0,1017.0,1027.765804677186,Y1
0.0,0.0,2.0,0.0,3.0,0.0,0.0,11.0,0.0,0,922.0,922.0,910.038854760044,Y1
0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0,994.0,994.0,1068.0937425039215,Y1
1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0,861.0,861.0,897.9802220804627,Y1
1.0,1.0,2.0,1.0,2.0,1.0,0.0,10.0,1.0,1,968.0,988.9695679371362,968.0,Y0
1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,0.0,0,857.0,857.0,901.3924445790236,Y1
1.0,0.0,2.0,0.0,1.0,0.0,0.0,17.0,0.0,0,1002.0,1002.0,1025.9739508465186,Y1
1.0,1.0,1.0,1.0,2.0,0.0,0.0,5.0,1.0,0,918.0,918.0,975.6031941748763,Y1
0.0,1.0,0.0,1.0,2.0,0.0,0.0,11.0,0.0,0,887.0,887.0,904.708889596341,Y1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,0,1050.0,1050.0,1062.2353371681786,Y1
1.0,0.0,2.0,0.0,1.0,1.0,0.0,8.0,0.0,1,915.0,888.0572794337968,915.0,Y0
0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1,916.0,873.8501952224275,916.0,Y0
1.0,0.0,2.0,0.0,1.0,1.0,0.0,17.0,0.0,1,998.0,970.7258568624238,998.0,Y0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0,862.0,862.0,890.4381480149177,Y1
0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0,847.0,847.0,901.1258738406243,Y1
1.0,0.0,2.0,0.0,3.0,0.0,0.0,5.0,0.0,0,1000.0,1000.0,1025.7993081345273,Y1
1.0,0.0,1.0,0.0,1.0,1.0,0.0,14.0,1.0,1,959.0,932.2849227635713,959.0,Y0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,949.0,949.0,948.3250085149577,Y1
1.0,0.0,3.0,0.0,1.0,0.0,0.0,5.0,1.0,0,955.0,955.0,993.0158779549547,Y1
1.0,0.0,3.0,0.0,1.0,0.0,0.0,12.0,0.0,0,944.0,944.0,948.3973885064261,Y1
0.0,0.0,2.0,0.0,1.0,0.0,-1.0,3.0,0.0,0,893.0,893.0,936.5415627710257,Y1
0.0,0.0,3.0,0.0,0.0,0.0,-1.0,2.0,0.0,0,831.0,831.0,823.5523268270383,Y1
1.0,1.0,3.0,1.0,2.0,0.0,0.0,6.0,1.0,0,900.0,900.0,951.9807167715119,Y1
0.0,0.0,3.0,0.0,0.0,1.0,0.0,8.0,0.0,1,968.0,951.4626178138711,968.0,Y0
1.0,1.0,1.0,1.0,1.0,0.0,-1.0,3.0,0.0,1,963.0,888.4712350890071,963.0,Y0
0.0,1.0,1.0,1.0,2.0,0.0,0.0,6.0,0.0,1,975.0,922.3696307070787,975.0,Y0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,1,903.0,913.5966891031394,903.0,Y0
0.0,1.0,3.0,1.0,2.0,0.0,0.0,5.0,1.0,0,802.0,802.0,856.8231673239487,Y1
1.0,0.0,2.0,0.0,1.0,0.0,0.0,8.0,1.0,0,989.0,989.0,1012.8423307471658,Y1
0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,0.0,1,878.0,877.6160174522885,878.0,Y0
1.0,0.0,2.0,1.0,0.0,1.0,0.0,6.0,0.0,0,789.0,789.0,815.4716511529209,Y1
1.0,0.0,3.0,1.0,0.0,0.0,0.0,20.0,0.0,0,867.0,867.0,825.9073581296191,Y1
1.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,0.0,1,972.0,956.3690571479607,972.0,Y0
0.0,1.0,2.0,1.0,2.0,1.0,0.0,15.0,1.0,0,914.0,914.0,932.0903324749548,Y1
1.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,0,1097.0,1097.0,1037.6797730742271,Y1
0.0,1.0,2.0,1.0,1.0,0.0,2.0,5.0,1.0,1,876.0,876.4331391437179,876.0,Y0
0.0,1.0,1.0,1.0,2.0,0.0,0.0,10.0,1.0,0,999.0,999.0,978.0873888899199,Y1
1.0,0.0,3.0,0.0,1.0,1.0,0.0,8.0,0.0,0,839.0,839.0,866.6867309961107,Y1
0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0,964.0,964.0,930.7763170779198,Y1
0.0,0.0,2.0,1.0,0.0,0.0,0.0,12.0,0.0,1,839.0,828.8500175789522,839.0,Y0
1.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0,878.0,878.0,921.2414549782097,Y1
0.0,0.0,2.0,0.0,0.0,1.0,0.0,12.0,0.0,0,908.0,908.0,911.4469772019967,Y1
1.0,0.0,1.0,0.0,1.0,0.0,0.0,16.0,0.0,0,1038.0,1038.0,1066.3113814488001,Y1
0.0,0.0,4.0,0.0,0.0,1.0,0.0,6.0,0.0,0,854.0,854.0,872.9363841134481,Y1
1.0,0.0,2.0,0.0,0.0,1.0,0.0,13.0,0.0,1,864.0,853.8897745234405,864.0,Y0
1.0,1.0,2.0,1.0,2.0,0.0,0.0,5.0,1.0,0,910.0,910.0,968.0577429268656,Y1
0.0,0.0,3.0,1.0,0.0,0.0,0.0,8.0,0.0,0,800.0,800.0,824.2803378824884,Y1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0,936.0,936.0,954.5570434763741,Y1
0.0,1.0,3.0,1.0,2.0,1.0,0.0,6.0,0.0,1,981.0,951.2644996747596,981.0,Y0
0.0,0.0,3.0,0.0,0.0,1.0,0.0,13.0,0.0,0,954.0,954.0,962.0295495393764,Y1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0,931.0,931.0,962.6896172448475,Y1
1.0,0.0,1.0,0.0,3.0,0.0,0.0,13.0,0.0,1,978.0,962.0057551539509,978.0,Y0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,1,892.0,878.8466136877959,892.0,Y0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0,887.0,887.0,904.2063189607943,Y1
0.0,0.0,3.0,0.0,1.0,0.0,0.0,11.0,0.0,0,821.0,821.0,824.5726859280782,Y1
0.0,0.0,3.0,0.0,3.0,0.0,0.0,11.0,0.0,1,962.0,973.9527160755307,962.0,Y0
0.0,0.0,2.0,0.0,0.0,1.0,0.0,8.0,0.0,1,1031.0,1015.1895440533447,1031.0,Y0
1.0,0.0,2.0,1.0,0.0,0.0,0.0,12.0,0.0,0,910.0,910.0,919.0355437817119,Y1
0.0,1.0,2.0,1.0,1.0,0.0,-1.0,2.0,0.0,0,845.0,845.0,864.0189203162079,Y1
0.0,1.0,3.0,1.0,2.0,0.0,0.0,11.0,0.0,0,802.0,802.0,813.3251022315046,Y1
0.0,1.0,2.0,1.0,2.0,0.0,-1.0,2.0,0.0,0,880.0,880.0,867.8243119429192,Y1
0.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0,945.0,945.0,923.1571959855346,Y1
0.0,1.0,0.0,1.0,2.0,0.0,0.0,10.0,1.0,0,1092.0,1092.0,1071.4844608285891,Y1
1.0,0.0,0.0,0.0,1.0,1.0,4.0,15.0,0.0,0,926.0,926.0,901.5463967866896,Y1
0.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0,0,1044.0,1044.0,1055.9847555350948,Y1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1,947.0,916.5732734908497,947.0,Y0
0.0,0.0,3.0,0.0,0.0,3.0,3.0,8.0,0.0,1,877.0,906.4734327737422,877.0,Y0
1.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,1,1029.0,954.8885960504934,1029.0,Y0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,0,989.0,989.0,1007.9765626657592,Y1
1.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0,920.0,920.0,990.431400734832,Y1
0.0,0.0,3.0,0.0,1.0,1.0,0.0,13.0,0.0,0,937.0,937.0,943.2712514125543,Y1
0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0,908.0,908.0,876.0628318987365,Y1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0,1065.0,1065.0,1032.2172737992407,Y1
0.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,0.0,1,842.0,845.7892106880736,842.0,Y0
0.0,0.0,2.0,0.0,0.0,0.0,-1.0,6.0,0.0,1,971.0,986.1976578023816,971.0,Y0
1.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,0,827.0,827.0,912.790104408494,Y1
1.0,1.0,10.0,1.0,2.0,0.0,0.0,6.0,1.0,0,867.0,867.0,940.8856531715455,Y1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0,924.0,924.0,942.6149425343239,Y1
1.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,0,916.0,916.0,912.5801003986954,Y1
1.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0,964.0,964.0,1002.7193779980619,Y1
1.0,0.0,3.0,0.0,0.0,1.0,0.0,12.0,0.0,0,962.0,962.0,969.3050130252085,Y1
1.0,0.0,2.0,0.0,3.0,0.0,0.0,13.0,0.0,0,909.0,909.0,918.5398270012689,Y1
1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0,961.0,961.0,1015.4208751989522,Y1
1.0,0.0,0.0,0.0,0.0,0.0,-1.0,12.0,0.0,1,841.0,860.0212322927376,841.0,Y0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1,942.0,977.567366638696,942.0,Y0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0,866.0,866.0,898.8548544356473,Y1
1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1,944.0,920.713253256819,944.0,Y0
1.0,0.0,3.0,0.0,3.0,1.0,0.0,4.0,0.0,0,931.0,931.0,949.0749831584359,Y1
0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,1,940.0,885.8741261593757,940.0,Y0
1.0,0.0,3.0,1.0,0.0,1.0,0.0,6.0,0.0,1,862.0,835.3917696178606,862.0,Y0
1.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,1,917.0,872.164836065621,917.0,Y0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,0.0,0,866.0,866.0,883.6955284911661,Y1
1.0,1.0,2.0,1.0,2.0,1.0,1.0,6.0,0.0,0,777.0,777.0,829.6491150616162,Y1
1.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0,895.0,895.0,874.1075056771091,Y1
0.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,0,880.0,880.0,900.0015073605964,Y1
0.0,1.0,3.0,1.0,2.0,2.0,0.0,8.0,0.0,0,856.0,856.0,891.0527208429207,Y1
0.0,0.0,2.0,0.0,0.0,1.0,0.0,13.0,0.0,0,924.0,924.0,932.0282938068814,Y1
1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0,979.0,979.0,968.3877250461867,Y1
1.0,0.0,0.0,1.0,0.0,0.0,-1.0,9.0,0.0,0,922.0,922.0,891.7063230332885,Y1
1.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,1,821.0,808.2457859419164,821.0,Y0
0.0,1.0,3.0,1.0,3.0,1.0,0.0,12.0,0.0,0,848.0,848.0,840.3613142913032,Y1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,0,1016.0,1016.0,969.5861196659965,Y1
0.0,0.0,0.0,1.0,2.0,1.0,0.0,11.0,0.0,0,903.0,903.0,909.4434055374714,Y1
0.0,0.0,2.0,0.0,1.0,0.0,0.0,12.0,0.0,0,935.0,935.0,937.0043701129982,Y1
0.0,0.0,3.0,1.0,0.0,1.0,0.0,21.0,0.0,0,867.0,867.0,857.4350098500196,Y1
1.0,0.0,3.0,1.0,1.0,0.0,0.0,11.0,0.0,0,785.0,785.0,789.7438855266546,Y1
1.0,1.0,2.0,1.0,2.0,0.0,0.0,16.0,1.0,0,988.0,988.0,991.968996229707,Y1
1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0,817.0,817.0,892.1890289921745,Y1
0.0,1.0,0.0,1.0,2.0,0.0,0.0,9.0,1.0,0,857.0,857.0,860.2870177922697,Y1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1,929.0,896.1451455643527,929.0,Y0
0.0,1.0,1.0,1.0,0.0,1.0,3.0,11.0,0.0,0,851.0,851.0,796.4898785283561,Y1
0.0,0.0,2.0,0.0,0.0,0.0,3.0,27.0,0.0,0,937.0,937.0,957.6064975760611,Y1
1.0,1.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0,836.0,836.0,894.4497419852279,Y1
0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0,937.0,937.0,950.6358760081428,Y1
0.0,0.0,8.0,1.0,0.0,0.0,2.0,3.0,0.0,1,886.0,901.5402443317064,886.0,Y0
0.0,0.0,2.0,1.0,0.0,1.0,0.0,13.0,0.0,1,999.0,990.5299999022814,999.0,Y0
0.0,0.0,2.0,0.0,0.0,0.0,-1.0,5.0,0.0,0,1013.0,1013.0,995.4602710115217,Y1
1.0,0.0,3.0,0.0,0.0,2.0,0.0,8.0,0.0,1,940.0,912.168329230206,940.0,Y0
1.0,0.0,2.0,0.0,1.0,1.0,0.0,22.0,0.0,0,912.0,912.0,918.4954998482281,Y1
1.0,0.0,2.0,1.0,0.0,0.0,-1.0,2.0,0.0,0,889.0,889.0,893.9598018649853,Y1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,14.0,0.0,0,984.0,984.0,1012.4582791795198,Y1
1.0,0.0,4.0,1.0,0.0,1.0,0.0,12.0,0.0,0,914.0,914.0,920.806457866889,Y1
0.0,0.0,3.0,1.0,3.0,2.0,0.0,13.0,0.0,0,976.0,976.0,1037.199573162638,Y1
0.0,0.0,7.0,1.0,0.0,0.0,-1.0,6.0,0.0,1,958.0,983.9798903550194,958.0,Y0
1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1,893.0,872.0681574157438,893.0,Y0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0,797.0,797.0,817.6267093674783,Y1
0.0,1.0,3.0,1.0,2.0,0.0,0.0,3.0,1.0,1,923.0,832.4813227671924,923.0,Y0
0.0,1.0,3.0,1.0,2.0,0.0,0.0,11.0,0.0,0,839.0,839.0,850.3251022315046,Y1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0,1037.0,1037.0,1001.7875772795963,Y1
0.0,0.0,2.0,0.0,0.0,1.0,0.0,13.0,0.0,0,870.0,870.0,878.0282938068814,Y1
0.0,1.0,3.0,1.0,2.0,0.0,0.0,9.0,1.0,0,834.0,834.0,835.3328036734207,Y1
1.0,0.0,3.0,0.0,0.0,1.0,0.0,10.0,0.0,0,848.0,848.0,839.1418262695081,Y1
0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,1,848.0,844.8921000420436,848.0,Y0
0.0,1.0,4.0,1.0,2.0,1.0,2.0,24.0,0.0,0,1082.0,1082.0,1008.4361397633166,Y1
1.0,1.0,3.0,1.0,2.0,1.0,0.0,5.0,0.0,0,906.0,906.0,937.9730257959068,Y1
0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,1,953.0,915.7381631967216,953.0,Y0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0,1042.0,1042.0,1059.2063189607943,Y1
0.0,0.0,2.0,0.0,0.0,2.0,0.0,6.0,0.0,1,961.0,944.2269508826696,961.0,Y0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0,903.0,903.0,945.994977328658,Y1
1.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0,820.0,820.0,881.3471809257711,Y1
0.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0,903.0,903.0,963.1011612954227,Y1
1.0,0.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,0,1063.0,1063.0,1082.2828082957096,Y1
1.0,0.0,3.0,1.0,0.0,1.0,0.0,12.0,0.0,0,910.0,910.0,915.2355110953255,Y1
0.0,0.0,2.0,1.0,0.0,0.0,0.0,27.0,0.0,1,995.0,970.0466962384571,995.0,Y0
1.0,0.0,2.0,0.0,1.0,1.0,0.0,20.0,0.0,1,1020.0,1065.006160254593,1020.0,Y0
0.0,0.0,3.0,0.0,0.0,1.0,0.0,13.0,0.0,0,908.0,908.0,916.0295495393764,Y1
1.0,0.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,0,826.0,826.0,854.9097671154705,Y1
1.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,-1.0,0,912.0,912.0,929.2453216709706,Y1
1.0,1.0,2.0,1.0,2.0,1.0,0.0,17.0,0.0,0,855.0,855.0,876.220755383646,Y1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,0.0,0,938.0,938.0,926.9686524911415,Y1
0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,0,954.0,954.0,963.7672943449684,Y1
0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,922.0,866.2740763986203,922.0,Y0
0.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0,0.0,1,1058.0,1043.298274263925,1058.0,Y0
0.0,0.0,2.0,1.0,0.0,0.0,0.0,10.0,0.0,1,857.0,869.9268078416616,857.0,Y0
1.0,1.0,3.0,0.0,1.0,0.0,-1.0,12.0,1.0,0,865.0,865.0,860.6440382479763,Y1
0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0,864.0,864.0,900.877674015378,Y1
1.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,0,943.0,943.0,967.2341217536601,Y1
1.0,0.0,3.0,0.0,3.0,1.0,0.0,8.0,0.0,0,856.0,856.0,872.5661666222351,Y1
1.0,1.0,0.0,1.0,2.0,0.0,-1.0,3.0,1.0,0,839.0,839.0,912.1476583370744,Y1
0.0,1.0,3.0,1.0,2.0,0.0,0.0,11.0,0.0,0,852.0,852.0,863.3251022315046,Y1
1.0,1.0,2.0,1.0,2.0,1.0,0.0,8.0,0.0,1,789.0,763.1464981744807,789.0,Y0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1,1018.0,973.4073598749239,1018.0,Y0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0,983.0,983.0,1027.7415229883877,Y1
1.0,1.0,0.0,1.0,2.0,0.0,0.0,11.0,0.0,0,789.0,789.0,805.4842223428707,Y1
0.0,1.0,2.0,1.0,2.0,0.0,0.0,6.0,1.0,1,872.0,823.3920754094145,872.0,Y0
1.0,0.0,5.0,0.0,0.0,0.0,0.0,14.0,0.0,0,934.0,934.0,973.2776948203355,Y1
0.0,1.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,0,931.0,931.0,959.6292400452227,Y1
0.0,0.0,5.0,0.0,1.0,0.0,-1.0,0.0,0.0,1,858.0,868.4605705046054,858.0,Y0
0.0,1.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,1,1097.0,1041.9735152326523,1097.0,Y0
1.0,1.0,3.0,1.0,1.0,0.0,3.0,13.0,0.0,1,880.0,915.2766594878365,880.0,Y0
0.0,0.0,3.0,0.0,0.0,1.0,0.0,9.0,0.0,0,920.0,920.0,926.0651405262008,Y1
1.0,1.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0,973.0,973.0,990.3691304567894,Y1
1.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,1,897.0,917.2865819663685,897.0,Y0
0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0,800.0,800.0,835.7542272149848,Y1
1.0,0.0,1.0,0.0,1.0,1.0,1.0,8.0,0.0,1,933.0,897.070279757151,933.0,Y0
1.0,1.0,2.0,1.0,2.0,0.0,0.0,11.0,0.0,0,867.0,867.0,877.7298620814717,Y1
0.0,0.0,1.0,0.0,0.0,3.0,0.0,10.0,0.0,1,965.0,969.7915204620141,965.0,Y0
1.0,0.0,3.0,1.0,0.0,0.0,0.0,8.0,0.0,1,873.0,845.7331174828687,873.0,Y0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0,898.0,898.0,948.4489416771786,Y1
0.0,0.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,0,886.0,886.0,879.1378790530694,Y1
1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0,879.0,879.0,856.6414444811629,Y1
1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1,1078.0,1007.049960230741,1078.0,Y0
1.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,1,921.0,897.1399375382695,921.0,Y0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1,1007.0,962.9118866355507,1007.0,Y0
1.0,0.0,2.0,1.0,0.0,1.0,0.0,21.0,0.0,0,868.0,868.0,865.0728683669239,Y1
1.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,0,927.0,927.0,909.4224298890797,Y1
1.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0,952.0,952.0,996.835163934379,Y1
1.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,0,913.0,913.0,853.6797730742271,Y1
1.0,0.0,3.0,1.0,0.0,0.0,0.0,16.0,0.0,0,933.0,933.0,951.5438142970585,Y1
0.0,1.0,3.0,1.0,0.0,1.0,0.0,17.0,0.0,0,911.0,911.0,926.4923665221405,Y1
0.0,0.0,3.0,1.0,0.0,1.0,0.0,13.0,0.0,0,872.0,872.0,880.4746684092851,Y1
0.0,0.0,2.0,1.0,0.0,0.0,3.0,27.0,0.0,0,881.0,881.0,872.8920496061885,Y1
1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0,1099.0,1099.0,1118.1331694669882,Y1
