age,education,black,hispanic,married,nodegree,re74,re75,T,Y_factual,Y0,Y1,which_imputed
34.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,2920.199,2920.199,8472.158,Y1
22.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18678.08,Y1
32.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0,6735.32,6735.32,10092.83,Y1
31.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,4666.236,Y1
18.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,4482.845,Y1
50.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,26817.6,Y1
25.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0,44.75546,44.75546,0.0,Y1
23.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,11233.26,Y1
38.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,4666.236,Y1
25.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,0,3701.812,3701.812,18739.93,Y1
42.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,6930.336,6930.336,0.0,Y1
39.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0,3795.799,3795.799,13167.52,Y1
34.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0,5193.247,5193.247,13167.52,Y1
24.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0,2193.528,2193.528,0.0,Y1
32.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,11120.53,11120.53,8472.158,Y1
27.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0,7609.518,7609.518,14581.86,Y1
26.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,2169.027,2169.027,9265.788,Y1
44.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,Y1
25.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1264.232,1264.232,9897.049,Y1
25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2348.973,Y1
28.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,5911.551,Y1
32.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,4666.236,Y1
22.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,7693.4,Y1
19.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0,5712.643,5712.643,8173.908,Y1
31.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,8087.487,Y1
23.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,Y1
33.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,8472.158,Y1
27.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1184.882,1184.882,9265.788,Y1
29.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0,10225.88,10225.88,9642.999,Y1
23.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,7693.4,Y1
25.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,0,4715.371,4715.371,1773.423,Y1
25.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,289.7899,289.7899,0.0,Y1
24.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,Y1
28.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0,8190.421,8190.421,0.0,Y1
26.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0,4813.05,4813.05,12187.41,Y1
30.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0,7344.678,7344.678,0.0,Y1
25.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,18739.93,Y1
29.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,9642.999,Y1
25.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,5911.551,Y1
28.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7479.656,Y1
23.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,4350.907,4350.907,0.0,Y1
54.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,7812.522,7812.522,0.0,Y1
33.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,3881.284,Y1
20.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0,3644.655,3644.655,0.0,Y1
45.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0,4844.803,4844.803,0.0,Y1
39.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,289.7899,Y1
26.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10747.35,Y1
23.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,7693.4,Y1
27.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14792.9,14792.9,5587.503,Y1
33.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,2787.96,Y1
25.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,18739.93,Y1
23.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0,3746.701,3746.701,0.0,Y1
18.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1568.15,1568.15,0.0,Y1
17.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0,7010.444,7010.444,0.0,Y1
19.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0,3811.683,3811.683,6210.67,Y1
18.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0,10798.56,10798.56,6210.67,Y1
18.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,4657.273,4657.273,0.0,Y1
17.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,8551.533,8551.533,0.0,Y1
19.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,4309.878,4309.878,3228.503,Y1
19.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,5286.396,5286.396,3228.503,Y1
18.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0,12486.17,12486.17,4482.845,Y1
18.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0,10877.35,10877.35,4482.845,Y1
18.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,202.2847,202.2847,11163.17,Y1
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,2657.705,2657.705,0.0,Y1
18.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0,4132.577,4132.577,3023.879,Y1
18.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,11303.14,11303.14,0.0,Y1
19.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,6210.67,Y1
18.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,4482.845,Y1
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,Y1
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,2189.426,2189.426,0.0,Y1
19.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,7458.105,Y1
17.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0,10210.99,10210.99,13188.83,Y1
18.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,11048.08,11048.08,11163.17,Y1
18.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,4482.845,Y1
17.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0,8993.865,8993.865,0.0,Y1
19.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0,5071.801,5071.801,3881.284,Y1
19.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3194.01,3194.01,13188.83,Y1
17.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1048.432,Y1
20.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0,5193.089,5193.089,8173.908,Y1
17.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,Y1
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,275.5661,275.5661,0.0,Y1
17.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0,3590.702,3590.702,0.0,Y1
19.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,7458.105,Y1
19.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,0,12797.67,12797.67,11233.26,Y1
20.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0,2035.914,2035.914,8173.908,Y1
18.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0,2389.679,2389.679,4482.845,Y1
18.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,Y1
17.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0,8469.275,8469.275,6210.67,Y1
19.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,7458.105,Y1
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1143.387,1143.387,0.0,Y1
17.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0,5114.814,5114.814,6210.67,Y1
18.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,781.2243,781.2243,11163.17,Y1
21.0,9.0,1.0,0.0,0.0,1.0,591.4991,0.0,0,3343.224,3343.224,0.0,Y1
18.0,10.0,1.0,0.0,0.0,1.0,1563.249,0.0,0,9602.439,9602.439,11163.17,Y1
19.0,11.0,1.0,0.0,0.0,1.0,1626.623,0.0,0,0.0,0.0,929.8839,Y1
24.0,9.0,1.0,0.0,0.0,1.0,2788.498,0.0,0,16461.57,16461.57,4056.494,Y1
28.0,11.0,0.0,1.0,1.0,1.0,3472.948,0.0,0,6771.622,6771.622,6788.463,Y1
25.0,11.0,1.0,0.0,0.0,1.0,5281.245,0.0,0,0.0,0.0,1085.44,Y1
21.0,7.0,1.0,0.0,0.0,1.0,33799.95,0.0,0,11011.57,11011.57,672.8773,Y1
39.0,11.0,1.0,0.0,0.0,1.0,0.0,83.68964,0,0.0,0.0,23005.6,Y1
36.0,12.0,1.0,0.0,0.0,0.0,0.0,142.3973,0,0.0,0.0,10804.32,Y1
24.0,12.0,1.0,0.0,0.0,0.0,0.0,159.8847,0,0.0,0.0,4843.176,Y1
17.0,11.0,1.0,0.0,0.0,1.0,989.2678,165.2077,0,4251.127,4251.127,929.8839,Y1
18.0,10.0,1.0,0.0,0.0,1.0,960.4268,240.1067,0,2891.668,2891.668,11163.17,Y1
18.0,10.0,1.0,0.0,0.0,1.0,0.0,273.5525,0,5514.365,5514.365,11163.17,Y1
28.0,10.0,1.0,0.0,0.0,1.0,1471.293,367.8234,0,4858.895,4858.895,9265.788,Y1
27.0,13.0,0.0,0.0,0.0,0.0,5214.306,474.5018,0,4812.576,4812.576,12558.02,Y1
31.0,12.0,0.0,0.0,0.0,0.0,0.0,494.643,0,0.0,0.0,2484.549,Y1
22.0,9.0,1.0,0.0,0.0,1.0,0.0,506.4076,0,604.1987,604.1987,4056.494,Y1
31.0,10.0,1.0,0.0,0.0,1.0,0.0,520.4463,0,14527.88,14527.88,4666.236,Y1
26.0,10.0,1.0,0.0,1.0,1.0,6140.367,558.7734,0,0.0,0.0,0.0,Y1
18.0,9.0,0.0,0.0,0.0,1.0,0.0,559.596,0,7300.498,7300.498,13188.83,Y1
23.0,11.0,1.0,0.0,0.0,1.0,6382.309,580.7901,0,0.0,0.0,1085.44,Y1
20.0,12.0,1.0,0.0,0.0,0.0,0.0,591.8151,0,4159.919,4159.919,1652.637,Y1
19.0,10.0,1.0,0.0,0.0,1.0,0.0,604.1539,0,0.0,0.0,8124.715,Y1
18.0,11.0,1.0,0.0,0.0,1.0,1064.699,645.2723,0,5497.591,5497.591,929.8839,Y1
17.0,10.0,1.0,0.0,0.0,1.0,0.0,664.569,0,0.0,0.0,9737.154,Y1
27.0,12.0,1.0,0.0,1.0,0.0,0.0,752.3901,0,0.0,0.0,5911.551,Y1
27.0,11.0,1.0,0.0,0.0,1.0,3065.194,766.2986,0,0.0,0.0,60307.93,Y1
28.0,12.0,0.0,0.0,0.0,0.0,0.0,803.343,0,16477.02,16477.02,5587.503,Y1
28.0,11.0,1.0,0.0,0.0,1.0,2431.949,863.4795,0,0.0,0.0,60307.93,Y1
21.0,10.0,1.0,0.0,0.0,1.0,6661.063,1162.362,0,39483.53,39483.53,5615.189,Y1
17.0,10.0,0.0,1.0,0.0,1.0,4905.119,1168.902,0,11306.27,11306.27,6210.67,Y1
26.0,11.0,1.0,0.0,0.0,1.0,4699.963,1174.991,0,6672.021,6672.021,0.0,Y1
29.0,9.0,1.0,0.0,0.0,1.0,0.0,1203.824,0,9378.653,9378.653,10363.27,Y1
17.0,10.0,0.0,1.0,0.0,1.0,1203.609,1239.628,0,5088.986,5088.986,6210.67,Y1
22.0,11.0,1.0,0.0,0.0,1.0,7914.131,1321.66,0,2639.29,2639.29,1085.44,Y1
24.0,11.0,1.0,0.0,0.0,1.0,0.0,1327.993,0,9495.902,9495.902,1991.4,Y1
20.0,12.0,1.0,0.0,0.0,0.0,557.6988,1371.473,0,20893.11,20893.11,1652.637,Y1
18.0,12.0,1.0,0.0,0.0,0.0,0.0,1405.512,0,0.0,0.0,1652.637,Y1
24.0,11.0,0.0,0.0,0.0,1.0,2669.725,1468.383,0,10361.69,10361.69,13385.86,Y1
21.0,9.0,0.0,0.0,0.0,1.0,2988.412,1577.167,0,1740.199,1740.199,13188.83,Y1
30.0,8.0,1.0,0.0,0.0,1.0,0.0,1706.657,0,0.0,0.0,1923.938,Y1
31.0,11.0,1.0,0.0,0.0,1.0,17711.88,1726.445,0,0.0,0.0,6943.342,Y1
17.0,10.0,0.0,1.0,0.0,1.0,1442.681,1734.559,0,6354.194,6354.194,6210.67,Y1
19.0,9.0,1.0,0.0,0.0,1.0,8409.627,1778.089,0,7171.0,7171.0,8881.665,Y1
23.0,11.0,1.0,0.0,0.0,1.0,0.0,1896.023,0,5573.547,5573.547,0.0,Y1
22.0,12.0,1.0,0.0,0.0,0.0,4380.017,2003.68,0,439.6881,439.6881,0.0,Y1
29.0,12.0,1.0,0.0,0.0,0.0,22859.44,2080.209,0,16969.95,16969.95,0.0,Y1
22.0,10.0,1.0,0.0,0.0,1.0,0.0,2174.955,0,5344.021,5344.021,11141.39,Y1
29.0,13.0,1.0,0.0,0.0,0.0,718.2492,2265.579,0,2725.322,2725.322,7479.656,Y1
19.0,11.0,1.0,0.0,0.0,1.0,721.3406,2445.589,0,9772.283,9772.283,4146.603,Y1
17.0,9.0,1.0,0.0,0.0,1.0,0.0,2595.267,0,0.0,0.0,5010.342,Y1
18.0,10.0,1.0,0.0,0.0,1.0,1716.509,2682.125,0,0.0,0.0,11141.39,Y1
19.0,12.0,1.0,0.0,0.0,0.0,8417.0,2814.195,0,1720.907,1720.907,9371.037,Y1
20.0,6.0,1.0,0.0,0.0,1.0,6006.879,2850.61,0,0.0,0.0,7535.942,Y1
33.0,11.0,1.0,0.0,0.0,1.0,10523.83,2899.82,0,18859.89,18859.89,9558.501,Y1
36.0,11.0,0.0,1.0,0.0,1.0,5443.734,3063.878,0,1324.542,1324.542,26817.6,Y1
25.0,11.0,1.0,0.0,0.0,1.0,15209.99,3072.726,0,284.6584,284.6584,6943.342,Y1
19.0,11.0,1.0,0.0,0.0,1.0,3504.014,3285.68,0,11195.93,11195.93,4146.603,Y1
23.0,8.0,1.0,0.0,0.0,1.0,7724.283,3403.056,0,0.0,0.0,4849.559,Y1
17.0,11.0,1.0,0.0,0.0,1.0,4080.73,3796.029,0,0.0,0.0,4146.603,Y1
43.0,10.0,1.0,0.0,0.0,1.0,2502.868,4128.443,0,7565.273,7565.273,0.0,Y1
26.0,11.0,1.0,0.0,1.0,1.0,0.0,4184.732,0,0.0,0.0,26372.28,Y1
27.0,11.0,1.0,0.0,1.0,1.0,0.0,4491.884,0,0.0,0.0,26372.28,Y1
19.0,11.0,1.0,0.0,0.0,1.0,6337.492,4503.064,0,0.0,0.0,5615.189,Y1
28.0,11.0,1.0,0.0,1.0,1.0,8593.163,5393.895,0,4974.586,4974.586,0.0,Y1
28.0,12.0,1.0,0.0,1.0,0.0,10585.13,5551.456,0,12780.02,12780.02,1424.944,Y1
26.0,8.0,1.0,0.0,0.0,1.0,1126.29,5562.598,0,3523.578,3523.578,4279.613,Y1
31.0,12.0,1.0,0.0,0.0,0.0,0.0,5613.909,0,0.0,0.0,24909.45,Y1
23.0,11.0,1.0,0.0,0.0,1.0,7617.362,5716.407,0,10274.84,10274.84,0.0,Y1
20.0,12.0,1.0,0.0,0.0,0.0,7182.492,6004.728,0,4779.72,4779.72,9371.037,Y1
28.0,10.0,1.0,0.0,1.0,1.0,8293.345,6449.48,0,16988.18,16988.18,0.0,Y1
39.0,12.0,1.0,0.0,1.0,0.0,19785.32,6608.137,0,499.2572,499.2572,15952.6,Y1
21.0,8.0,1.0,0.0,0.0,1.0,39570.68,6608.304,0,3083.581,3083.581,672.8773,Y1
22.0,11.0,1.0,0.0,0.0,1.0,8810.067,6974.484,0,3708.719,3708.719,0.0,Y1
20.0,11.0,1.0,0.0,0.0,1.0,8009.164,7666.875,0,7659.218,7659.218,0.0,Y1
21.0,11.0,0.0,1.0,0.0,1.0,2992.534,8920.471,0,20857.84,20857.84,5112.014,Y1
23.0,12.0,0.0,1.0,0.0,0.0,5721.696,8960.684,0,7078.178,7078.178,559.4432,Y1
29.0,9.0,1.0,0.0,0.0,1.0,9268.943,9160.693,0,0.0,0.0,9558.501,Y1
28.0,9.0,1.0,0.0,1.0,1.0,10222.41,9210.447,0,1239.844,1239.844,0.0,Y1
30.0,11.0,1.0,0.0,1.0,1.0,0.0,9311.938,0,3982.801,3982.801,13228.28,Y1
25.0,10.0,1.0,0.0,1.0,1.0,13519.97,9319.444,0,0.0,0.0,0.0,Y1
28.0,11.0,1.0,0.0,1.0,1.0,824.3889,10033.91,0,0.0,0.0,13228.28,Y1
22.0,10.0,0.0,0.0,0.0,1.0,27864.36,10598.67,0,7094.92,7094.92,672.8773,Y1
44.0,9.0,1.0,0.0,1.0,1.0,12260.78,10857.24,0,12359.31,12359.31,12803.97,Y1
21.0,9.0,1.0,0.0,0.0,1.0,31886.43,12357.22,0,0.0,0.0,672.8773,Y1
28.0,11.0,1.0,0.0,0.0,1.0,17491.45,13371.25,0,0.0,0.0,672.8773,Y1
29.0,9.0,0.0,1.0,0.0,1.0,9594.308,16341.16,0,16900.3,16900.3,5112.014,Y1
25.0,9.0,1.0,0.0,1.0,1.0,24731.62,16946.63,0,7343.964,7343.964,3786.628,Y1
22.0,10.0,0.0,0.0,1.0,1.0,25720.92,23031.98,0,5448.801,5448.801,4181.942,Y1
